"TIME"," 1-REF"
000:00:27.275,52.06
000:00:27.300,29.47
000:00:27.325,-17.10
000:00:27.350,-47.79
000:00:27.375,-46.56
000:00:27.400,-58.55
000:00:27.425,-67.18
000:00:27.450,-66.64
000:00:27.475,-59.24
000:00:27.500,-52.98
000:00:27.525,-49.31
000:00:27.550,-45.57
000:00:27.575,-39.39
000:00:27.600,-42.67
000:00:27.625,-57.79
000:00:27.650,-68.40
000:00:27.675,-42.67
000:00:27.700,-6.49
000:00:27.725,-13.05
000:00:27.750,-20.08
000:00:27.775,-23.44
000:00:27.800,-19.31
000:00:27.825,-20.23
000:00:27.850,-33.66
000:00:27.875,-12.21
000:00:27.900,15.04
000:00:27.925, 5.42
000:00:27.950,-9.24
000:00:27.975,-6.72
000:00:28.000, 1.22
000:00:28.025, 4.89
000:00:28.050,-10.38
000:00:28.075,-17.10
000:00:28.100,-4.66
000:00:28.125,-1.76
000:00:28.150,-4.43
000:00:28.175, 4.58
000:00:28.200,13.05
000:00:28.225, 5.19
000:00:28.250,-2.67
000:00:28.275, 7.02
000:00:28.300,27.56
000:00:28.325,18.17
000:00:28.350,-2.98
000:00:28.375,11.15
000:00:28.400,20.38
000:00:28.425,21.60
000:00:28.450,24.35
000:00:28.475,24.66
000:00:28.500,25.42
000:00:28.525, 3.51
000:00:28.550, 7.86
000:00:28.575,17.56
000:00:28.600,14.58
000:00:28.625,15.50
000:00:28.650,17.33
000:00:28.675,11.53
000:00:28.700,21.83
000:00:28.725,23.74
000:00:28.750,12.90
000:00:28.775, 8.63
000:00:28.800,21.91
000:00:28.825,15.80
000:00:28.850,13.51
000:00:28.875,17.40
000:00:28.900,13.13
000:00:28.925,11.83
000:00:28.950, 3.97
000:00:28.975, 3.51
000:00:29.000,15.04
000:00:29.025,-4.12
000:00:29.050,-16.87
000:00:29.075,-12.52
000:00:29.100,-1.30
000:00:29.125,-8.70
000:00:29.150,-21.91
000:00:29.175,-17.94
000:00:29.200,-0.08
000:00:29.225,-2.75
000:00:29.250, 2.06
000:00:29.275,11.91
000:00:29.300, 5.88
000:00:29.325, 0.23
000:00:29.350, 2.06
000:00:29.375,-3.05
000:00:29.400,-16.72
000:00:29.425,-23.89
000:00:29.450,-20.92
000:00:29.475,-19.54
000:00:29.500,-11.30
000:00:29.525,-2.21
000:00:29.550,-1.98
000:00:29.575, 3.74
000:00:29.600,52.06
000:00:29.625,123.97
000:00:29.650,139.47
000:00:29.675,79.77
000:00:29.700,-3.97
000:00:29.725,-46.87
000:00:29.750,-73.97
000:00:29.775,-95.27
000:00:29.800,-95.95
000:00:29.825,-85.88
000:00:29.850,-73.97
000:00:29.875,-73.44
000:00:29.900,-67.10
000:00:29.925,-59.62
000:00:29.950,-50.53
000:00:29.975,-50.46
000:00:30.000,-52.44
000:00:30.025,-39.08
000:00:30.050,-32.60
000:00:30.075,-27.48
000:00:30.100,-17.63
000:00:30.125,-13.21
000:00:30.150,-38.09
000:00:30.175,-42.44
000:00:30.200,-3.44
000:00:30.225,99.77
000:00:30.250,196.26
000:00:30.275,195.80
000:00:30.300,157.86
000:00:30.325,119.77
000:00:30.350,75.80
000:00:30.375,22.75
000:00:30.400,-25.19
000:00:30.425,-28.17
000:00:30.450,-31.37
000:00:30.475,-45.65
000:00:30.500,-50.76
000:00:30.525,-30.84
000:00:30.550,-27.63
000:00:30.575,-12.60
000:00:30.600,-2.82
000:00:30.625,-14.43
000:00:30.650,-27.79
000:00:30.675,-14.66
000:00:30.700,-4.73
000:00:30.725, 5.19
000:00:30.750,-4.12
000:00:30.775,-7.79
000:00:30.800,-8.85
000:00:30.825,-5.11
000:00:30.850,-11.98
000:00:30.875,-12.90
000:00:30.900,-4.73
000:00:30.925,10.46
000:00:30.950,14.35
000:00:30.975,10.08
000:00:31.000,-4.50
000:00:31.025,-4.89
000:00:31.050, 7.79
000:00:31.075, 5.27
000:00:31.100,-15.04
000:00:31.125,-17.56
000:00:31.150,11.68
000:00:31.175,22.60
000:00:31.200,11.30
000:00:31.225, 3.66
000:00:31.250, 1.15
000:00:31.275, 6.79
000:00:31.300, 4.50
000:00:31.325, 4.05
000:00:31.350, 8.70
000:00:31.375, 4.43
000:00:31.400, 0.84
000:00:31.425,13.82
000:00:31.450, 9.69
000:00:31.475,-10.76
000:00:31.500,-9.85
000:00:31.525,11.76
000:00:31.550,13.28
000:00:31.575,-6.11
000:00:31.600,-9.31
000:00:31.625, 1.76
000:00:31.650, 8.09
000:00:31.675, 3.74
000:00:31.700,-8.78
000:00:31.725,-4.66
000:00:31.750, 8.93
000:00:31.775,11.45
000:00:31.800, 5.80
000:00:31.825,-1.76
000:00:31.850,-1.83
000:00:31.875,-3.44
000:00:31.900, 3.74
000:00:31.925,13.51
000:00:31.950, 4.89
000:00:31.975,-4.66
000:00:32.000, 1.76
000:00:32.025, 4.58
000:00:32.050, 0.92
000:00:32.075,-11.53
000:00:32.100,-15.95
000:00:32.125,-3.21
000:00:32.150,15.42
000:00:32.175,15.34
000:00:32.200,-5.95
000:00:32.225,-16.95
000:00:32.250, 2.06
000:00:32.275,15.80
000:00:32.300,-11.53
000:00:32.325,-22.52
000:00:32.350,-4.50
000:00:32.375,14.05
000:00:32.400,-2.21
000:00:32.425,-35.80
000:00:32.450,-28.78
000:00:32.475,-6.18
000:00:32.500, 4.27
000:00:32.525,-13.13
000:00:32.550,-24.50
000:00:32.575,-21.07
000:00:32.600,-14.12
000:00:32.625,-4.43
000:00:32.650,-7.02
000:00:32.675,-16.72
000:00:32.700,-21.60
000:00:32.725,-2.82
000:00:32.750,17.10
000:00:32.775,13.97
000:00:32.800, 6.41
000:00:32.825, 7.48
000:00:32.850,10.61
000:00:32.875,-1.60
000:00:32.900,-25.80
000:00:32.925,-31.45
000:00:32.950,-12.75
000:00:32.975, 3.28
000:00:33.000,-4.81
000:00:33.025,-8.32
000:00:33.050, 2.14
000:00:33.075,-21.53
000:00:33.100,-55.04
000:00:33.125,-59.01
000:00:33.150,-44.12
000:00:33.175,-43.89
000:00:33.200,-45.57
000:00:33.225,-41.60
000:00:33.250,-36.95
000:00:33.275,-20.23
000:00:33.300,-13.74
000:00:33.325,-20.99
000:00:33.350,-16.64
000:00:33.375,-2.90
000:00:33.400,33.36
000:00:33.425,107.02
000:00:33.450,148.47
000:00:33.475,142.37
000:00:33.500,111.60
000:00:33.525,72.67
000:00:33.550,43.44
000:00:33.575,41.37
000:00:33.600,21.91
000:00:33.625,-11.15
000:00:33.650,-20.00
000:00:33.675,-13.82
000:00:33.700,-13.44
000:00:33.725,-17.56
000:00:33.750,-9.01
000:00:33.775, 5.73
000:00:33.800,-7.10
000:00:33.825,-5.34
000:00:33.850, 3.66
000:00:33.875,-5.34
000:00:33.900, 0.00
000:00:33.925,13.89
000:00:33.950, 6.49
000:00:33.975, 7.48
000:00:34.000,14.35
000:00:34.025, 8.09
000:00:34.050,12.21
000:00:34.075,43.36
000:00:34.100,39.54
000:00:34.125,20.46
000:00:34.150,14.66
000:00:34.175,22.75
000:00:34.200,10.08
000:00:34.225,-9.77
000:00:34.250,-1.07
000:00:34.275,24.05
000:00:34.300,34.27
000:00:34.325,15.11
000:00:34.350,-15.04
000:00:34.375,-5.88
000:00:34.400, 7.10
000:00:34.425,25.04
000:00:34.450,18.17
000:00:34.475,-9.01
000:00:34.500,-15.34
000:00:34.525, 3.74
000:00:34.550,12.14
000:00:34.575,14.35
000:00:34.600,-5.04
000:00:34.625,-16.72
000:00:34.650,-22.29
000:00:34.675,-6.56
000:00:34.700,-3.66
000:00:34.725,-23.89
000:00:34.750,-42.90
000:00:34.775,-25.42
000:00:34.800, 1.37
000:00:34.825, 1.07
000:00:34.850,-11.37
000:00:34.875,-6.87
000:00:34.900,-11.98
000:00:34.925,-21.98
000:00:34.950,-41.76
000:00:34.975,-42.29
000:00:35.000,-31.07
000:00:35.025,-35.57
000:00:35.050,-35.11
000:00:35.075,-14.89
000:00:35.100,-8.55
000:00:35.125,-12.14
000:00:35.150,-18.47
000:00:35.175,-16.49
000:00:35.200,-4.27
000:00:35.225,-4.96
000:00:35.250,-15.88
000:00:35.275,-23.13
000:00:35.300,-19.01
000:00:35.325,-17.02
000:00:35.350,-10.31
000:00:35.375, 4.89
000:00:35.400,13.66
000:00:35.425,15.95
000:00:35.450,15.19
000:00:35.475,29.69
000:00:35.500,39.54
000:00:35.525,21.37
000:00:35.550,18.70
000:00:35.575,16.11
000:00:35.600,10.76
000:00:35.625,16.49
000:00:35.650,26.11
000:00:35.675,23.89
000:00:35.700,23.97
000:00:35.725,20.92
000:00:35.750, 1.22
000:00:35.775,-9.54
000:00:35.800, 4.12
000:00:35.825, 8.24
000:00:35.850,-3.36
000:00:35.875,-4.20
000:00:35.900,-2.44
000:00:35.925,-9.39
000:00:35.950,-6.11
000:00:35.975,-0.84
000:00:36.000, 9.01
000:00:36.025, 8.63
000:00:36.050,-5.80
000:00:36.075,-7.33
000:00:36.100, 1.68
000:00:36.125, 6.34
000:00:36.150, 3.28
000:00:36.175,-2.98
000:00:36.200,-7.18
000:00:36.225,-5.57
000:00:36.250,-1.98
000:00:36.275,-4.05
000:00:36.300,-3.13
000:00:36.325,-9.47
000:00:36.350,-14.27
000:00:36.375,-6.26
000:00:36.400,13.59
000:00:36.425,23.36
000:00:36.450,10.46
000:00:36.475,-10.00
000:00:36.500,-3.51
000:00:36.525,15.04
000:00:36.550,14.35
000:00:36.575,-12.52
000:00:36.600,-7.33
000:00:36.625,14.27
000:00:36.650,17.86
000:00:36.675, 7.71
000:00:36.700, 7.33
000:00:36.725, 8.93
000:00:36.750, 5.50
000:00:36.775, 6.49
000:00:36.800,20.31
000:00:36.825,24.05
000:00:36.850,10.38
000:00:36.875, 0.46
000:00:36.900, 8.24
000:00:36.925, 3.82
000:00:36.950,-8.24
000:00:36.975,-8.02
000:00:37.000, 8.85
000:00:37.025,24.27
000:00:37.050, 8.70
000:00:37.075,-13.66
000:00:37.100,-17.71
000:00:37.125, 5.95
000:00:37.150,18.40
000:00:37.175, 1.22
000:00:37.200,-18.85
000:00:37.225,-21.53
000:00:37.250,-47.79
000:00:37.275,-68.47
000:00:37.300,-68.17
000:00:37.325,-61.60
000:00:37.350,-72.98
000:00:37.375,-70.99
000:00:37.400,-56.72
000:00:37.425,-31.83
000:00:37.450,-17.10
000:00:37.475,-27.02
000:00:37.500,-29.39
000:00:37.525,-25.57
000:00:37.550, 3.74
000:00:37.575,72.82
000:00:37.600,94.81
000:00:37.625,68.78
000:00:37.650,41.45
000:00:37.675,33.74
000:00:37.700,30.69
000:00:37.725,26.03
000:00:37.750,17.40
000:00:37.775,17.25
000:00:37.800,22.60
000:00:37.825,32.44
000:00:37.850,17.79
000:00:37.875,12.75
000:00:37.900,25.42
000:00:37.925,38.17
000:00:37.950,24.20
000:00:37.975, 2.06
000:00:38.000, 6.87
000:00:38.025,15.73
000:00:38.050,13.13
000:00:38.075,-3.44
000:00:38.100,-6.56
000:00:38.125,10.31
000:00:38.150, 9.92
000:00:38.175,-0.76
000:00:38.200, 2.67
000:00:38.225, 6.95
000:00:38.250,-9.62
000:00:38.275,-17.56
000:00:38.300,-10.15
000:00:38.325, 1.76
000:00:38.350,-4.89
000:00:38.375,-17.40
000:00:38.400,-20.31
000:00:38.425,-9.01
000:00:38.450,-9.01
000:00:38.475,-22.52
000:00:38.500,-25.27
000:00:38.525,-14.96
000:00:38.550,-15.65
000:00:38.575,-21.30
000:00:38.600,-15.95
000:00:38.625,-5.50
000:00:38.650,-5.34
000:00:38.675,-8.40
000:00:38.700, 1.15
000:00:38.725, 8.85
000:00:38.750,-2.60
000:00:38.775,-13.97
000:00:38.800,-10.61
000:00:38.825, 6.18
000:00:38.850,11.15
000:00:38.875, 5.50
000:00:38.900, 0.00
000:00:38.925,24.73
000:00:38.950,56.18
000:00:38.975,82.44
000:00:39.000,70.46
000:00:39.025,43.28
000:00:39.050,49.24
000:00:39.075,36.95
000:00:39.100, 1.53
000:00:39.125,-7.86
000:00:39.150, 3.05
000:00:39.175,-0.15
000:00:39.200,-10.92
000:00:39.225,-11.98
000:00:39.250,-2.75
000:00:39.275,-11.45
000:00:39.300,-11.45
000:00:39.325,-10.15
000:00:39.350,-10.69
000:00:39.375,-11.07
000:00:39.400,-17.71
000:00:39.425,-8.78
000:00:39.450, 9.31
000:00:39.475, 5.50
000:00:39.500,-17.40
000:00:39.525,-18.24
000:00:39.550, 8.93
000:00:39.575,16.41
000:00:39.600,-4.81
000:00:39.625,-22.82
000:00:39.650,-6.34
000:00:39.675,15.11
000:00:39.700, 5.65
000:00:39.725,-17.18
000:00:39.750,-11.22
000:00:39.775, 4.27
000:00:39.800, 3.13
000:00:39.825,-15.11
000:00:39.850,-3.59
000:00:39.875, 3.13
000:00:39.900,-2.82
000:00:39.925,-4.89
000:00:39.950, 7.86
000:00:39.975,-8.40
000:00:40.000,-26.34
000:00:40.025,-9.77
000:00:40.050, 1.60
000:00:40.075,-14.73
000:00:40.100,-30.84
000:00:40.125,-10.69
000:00:40.150,-0.99
000:00:40.175,-17.18
000:00:40.200,-26.18
000:00:40.225,-20.76
000:00:40.250,-10.92
000:00:40.275,-11.60
000:00:40.300,-5.34
000:00:40.325,-4.73
000:00:40.350,-17.18
000:00:40.375,-27.56
000:00:40.400,-17.18
000:00:40.425,-20.00
000:00:40.450,-22.60
000:00:40.475,-7.86
000:00:40.500, 2.52
000:00:40.525,-14.58
000:00:40.550,-31.83
000:00:40.575,-19.24
000:00:40.600, 6.41
000:00:40.625, 3.13
000:00:40.650,-9.08
000:00:40.675,-4.20
000:00:40.700, 4.81
000:00:40.725,-3.36
000:00:40.750,-5.27
000:00:40.775,10.31
000:00:40.800, 5.04
000:00:40.825,-18.09
000:00:40.850,-1.76
000:00:40.875,26.18
000:00:40.900, 3.51
000:00:40.925,-39.62
000:00:40.950,-21.98
000:00:40.975,16.79
000:00:41.000,22.21
000:00:41.025,-14.50
000:00:41.050,-20.38
000:00:41.075, 2.98
000:00:41.100,-0.15
000:00:41.125,-3.05
000:00:41.150, 4.12
000:00:41.175,14.81
000:00:41.200,-1.91
000:00:41.225,-19.01
000:00:41.250,-4.58
000:00:41.275, 9.39
000:00:41.300,-1.68
000:00:41.325,-4.81
000:00:41.350, 5.27
000:00:41.375, 6.34
000:00:41.400,-10.99
000:00:41.425,-15.27
000:00:41.450, 5.73
000:00:41.475, 9.39
000:00:41.500, 2.67
000:00:41.525,-4.12
000:00:41.550,-5.80
000:00:41.575,20.08
000:00:41.600,34.43
000:00:41.625,-0.92
000:00:41.650,-27.25
000:00:41.675,-4.81
000:00:41.700,20.84
000:00:41.725, 5.57
000:00:41.750,-28.85
000:00:41.775,-41.91
000:00:41.800,-40.38
000:00:41.825,-50.53
000:00:41.850,-56.64
000:00:41.875,-42.06
000:00:41.900,-30.23
000:00:41.925,-23.44
000:00:41.950,-18.55
000:00:41.975,-11.53
000:00:42.000,-10.23
000:00:42.025,-7.86
000:00:42.050,10.31
000:00:42.075,32.29
000:00:42.100,48.63
000:00:42.125,68.17
000:00:42.150,64.58
000:00:42.175,38.24
000:00:42.200,16.49
000:00:42.225,-15.57
000:00:42.250,-37.86
000:00:42.275,-34.20
000:00:42.300,-12.90
000:00:42.325, 7.56
000:00:42.350, 0.38
000:00:42.375,-5.57
000:00:42.400, 1.15
000:00:42.425, 2.29
000:00:42.450,19.77
000:00:42.475,27.71
000:00:42.500,22.75
000:00:42.525, 0.15
000:00:42.550,-14.27
000:00:42.575,-5.11
000:00:42.600,28.70
000:00:42.625,74.96
000:00:42.650,116.79
000:00:42.675,151.83
000:00:42.700,148.93
000:00:42.725,90.76
000:00:42.750,55.50
000:00:42.775,50.92
000:00:42.800,33.21
000:00:42.825,-4.73
000:00:42.850,-33.21
000:00:42.875,-39.39
000:00:42.900,-14.43
000:00:42.925,47.10
000:00:42.950,127.86
000:00:42.975,120.31
000:00:43.000,55.19
000:00:43.025,-4.05
000:00:43.050,-53.21
000:00:43.075,-67.18
000:00:43.100,-55.73
000:00:43.125,-66.79
000:00:43.150,-88.02
000:00:43.175,-83.89
000:00:43.200,-76.87
000:00:43.225,-91.76
000:00:43.250,-83.13
000:00:43.275,-51.83
000:00:43.300,-48.70
000:00:43.325,-54.27
000:00:43.350,-42.06
000:00:43.375,-32.75
000:00:43.400,-9.01
000:00:43.425,-1.83
000:00:43.450,-21.15
000:00:43.475,-34.05
000:00:43.500,-6.41
000:00:43.525,10.15
000:00:43.550,11.22
000:00:43.575, 0.99
000:00:43.600,-9.08
000:00:43.625,-18.47
000:00:43.650,-8.32
000:00:43.675, 4.12
000:00:43.700,18.85
000:00:43.725,16.34
000:00:43.750, 5.42
000:00:43.775,-0.76
000:00:43.800, 9.16
000:00:43.825,22.52
000:00:43.850,21.22
000:00:43.875, 7.48
000:00:43.900, 9.92
000:00:43.925,21.45
000:00:43.950,10.31
000:00:43.975,-4.50
000:00:44.000,-4.05
000:00:44.025,-14.43
000:00:44.050,-8.17
000:00:44.075,12.60
000:00:44.100,19.39
000:00:44.125, 9.24
000:00:44.150,-3.97
000:00:44.175,-22.75
000:00:44.200,-21.22
000:00:44.225,-6.95
000:00:44.250,-0.38
000:00:44.275,-5.34
000:00:44.300,-8.55
000:00:44.325,-7.56
000:00:44.350, 7.94
000:00:44.375,20.92
000:00:44.400,29.85
000:00:44.425,23.44
000:00:44.450,11.76
000:00:44.475,-6.87
000:00:44.500,-7.40
000:00:44.525, 9.85
000:00:44.550,16.72
000:00:44.575, 3.97
000:00:44.600,-7.56
000:00:44.625,-19.39
000:00:44.650,-17.63
000:00:44.675,-9.08
000:00:44.700,15.19
000:00:44.725,32.29
000:00:44.750,21.91
000:00:44.775,-8.32
000:00:44.800, 0.15
000:00:44.825,25.57
000:00:44.850,31.91
000:00:44.875,11.91
000:00:44.900, 6.26
000:00:44.925,13.66
000:00:44.950, 6.34
000:00:44.975, 0.08
000:00:45.000,10.15
000:00:45.025,23.36
000:00:45.050, 9.77
000:00:45.075,-6.11
000:00:45.100, 8.02
000:00:45.125,35.80
000:00:45.150,25.57
000:00:45.175,11.22
000:00:45.200, 8.85
000:00:45.225, 5.50
000:00:45.250,-1.68
000:00:45.275,-3.21
000:00:45.300,-0.69
000:00:45.325,11.53
000:00:45.350, 3.74
000:00:45.375,-0.76
000:00:45.400,13.51
000:00:45.425,20.99
000:00:45.450,-1.76
000:00:45.475,-13.44
000:00:45.500,-14.89
000:00:45.525, 8.02
000:00:45.550,20.08
000:00:45.575, 9.69
000:00:45.600,-3.59
000:00:45.625,-9.85
000:00:45.650,-14.20
000:00:45.675,-1.45
000:00:45.700,16.11
000:00:45.725, 5.04
000:00:45.750,-8.70
000:00:45.775,-6.87
000:00:45.800,-5.19
000:00:45.825,-0.92
000:00:45.850, 8.17
000:00:45.875, 7.33
000:00:45.900,-16.64
000:00:45.925,-28.63
000:00:45.950,-17.79
000:00:45.975, 0.08
000:00:46.000, 5.80
000:00:46.025, 0.23
000:00:46.050,-6.87
000:00:46.075,-8.78
000:00:46.100,-10.76
000:00:46.125,-3.74
000:00:46.150,14.50
000:00:46.175,17.02
000:00:46.200,10.92
000:00:46.225,-3.66
000:00:46.250,-13.05
000:00:46.275, 5.88
000:00:46.300,26.72
000:00:46.325,34.12
000:00:46.350,28.32
000:00:46.375, 3.28
000:00:46.400,-18.70
000:00:46.425,-10.84
000:00:46.450,14.89
000:00:46.475,15.19
000:00:46.500,-14.89
000:00:46.525,-17.79
000:00:46.550, 2.14
000:00:46.575,-5.50
000:00:46.600,-15.27
000:00:46.625,-3.59
000:00:46.650,11.30
000:00:46.675, 0.84
000:00:46.700,-25.50
000:00:46.725,-30.15
000:00:46.750,-1.60
000:00:46.775, 7.25
000:00:46.800,-1.98
000:00:46.825,-11.15
000:00:46.850,-5.42
000:00:46.875,-13.59
000:00:46.900,-7.86
000:00:46.925, 2.21
000:00:46.950, 2.82
000:00:46.975, 4.96
000:00:47.000,-0.38
000:00:47.025, 0.99
000:00:47.050,-1.37
000:00:47.075,-1.76
000:00:47.100, 5.42
000:00:47.125,11.76
000:00:47.150, 0.92
000:00:47.175,-7.33
000:00:47.200,-6.11
000:00:47.225,10.31
000:00:47.250,15.88
000:00:47.275,13.36
000:00:47.300,16.41
000:00:47.325, 2.21
000:00:47.350,-10.92
000:00:47.375,-0.76
000:00:47.400,19.24
000:00:47.425,25.73
000:00:47.450,16.49
000:00:47.475,-1.07
000:00:47.500,-7.33
000:00:47.525,-12.60
000:00:47.550,-2.67
000:00:47.575,11.07
000:00:47.600, 6.41
000:00:47.625, 1.15
000:00:47.650, 0.15
000:00:47.675, 5.34
000:00:47.700, 0.46
000:00:47.725,-3.13
000:00:47.750, 2.75
000:00:47.775, 8.40
000:00:47.800, 1.91
000:00:47.825, 4.81
000:00:47.850, 0.61
000:00:47.875,-2.37
000:00:47.900,-0.15
000:00:47.925, 6.26
000:00:47.950, 9.77
000:00:47.975,-6.87
000:00:48.000,-30.31
000:00:48.025,-24.89
000:00:48.050, 2.29
000:00:48.075,32.29
000:00:48.100,15.73
000:00:48.125,-12.52
000:00:48.150,-33.05
000:00:48.175,-22.67
000:00:48.200,-1.91
000:00:48.225,-1.30
000:00:48.250,-4.81
000:00:48.275, 0.53
000:00:48.300,-5.73
000:00:48.325,-25.57
000:00:48.350,-15.65
000:00:48.375,17.86
000:00:48.400,17.79
000:00:48.425,-4.12
000:00:48.450,-17.63
000:00:48.475,-16.18
000:00:48.500,-10.46
000:00:48.525,-11.45
000:00:48.550,-13.97
000:00:48.575,-4.81
000:00:48.600,-7.33
000:00:48.625, 6.95
000:00:48.650, 6.95
000:00:48.675, 2.29
000:00:48.700,-8.32
000:00:48.725,-12.06
000:00:48.750,-9.39
000:00:48.775,14.43
000:00:48.800, 0.76
000:00:48.825,-21.68
000:00:48.850,-24.81
000:00:48.875,-13.13
000:00:48.900, 0.00
000:00:48.925, 2.60
000:00:48.950,-6.79
000:00:48.975,-3.13
000:00:49.000, 0.69
000:00:49.025, 7.33
000:00:49.050, 0.76
000:00:49.075, 1.68
000:00:49.100, 5.04
000:00:49.125, 1.07
000:00:49.150,-11.83
000:00:49.175,-3.36
000:00:49.200,11.30
000:00:49.225, 0.92
000:00:49.250,-19.77
000:00:49.275,-16.79
000:00:49.300,-8.32
000:00:49.325, 0.08
000:00:49.350, 2.44
000:00:49.375, 8.24
000:00:49.400,13.89
000:00:49.425,-3.21
000:00:49.450,-26.11
000:00:49.475,-3.05
000:00:49.500,23.13
000:00:49.525, 5.50
000:00:49.550,-26.87
000:00:49.575,-17.25
000:00:49.600, 1.07
000:00:49.625,10.08
000:00:49.650,-0.08
000:00:49.675,-1.37
000:00:49.700, 2.44
000:00:49.725,-5.73
000:00:49.750,-5.50
000:00:49.775, 2.44
000:00:49.800,11.15
000:00:49.825, 4.35
000:00:49.850, 1.60
000:00:49.875, 8.24
000:00:49.900, 7.94
000:00:49.925, 3.59
000:00:49.950, 5.50
000:00:49.975,14.27
000:00:50.000, 5.65
000:00:50.025,-7.25
000:00:50.050,-11.07
000:00:50.075, 3.82
000:00:50.100,12.67
000:00:50.125, 9.47
000:00:50.150,-5.73
000:00:50.175,-10.23
000:00:50.200, 4.73
000:00:50.225,13.36
000:00:50.250, 3.74
000:00:50.275,-1.68
000:00:50.300,14.96
000:00:50.325, 4.20
000:00:50.350,-14.12
000:00:50.375,-6.72
000:00:50.400,20.23
000:00:50.425,13.97
000:00:50.450, 2.21
000:00:50.475, 2.21
000:00:50.500,12.06
000:00:50.525, 9.77
000:00:50.550,-2.06
000:00:50.575,-6.64
000:00:50.600, 8.55
000:00:50.625,11.07
000:00:50.650,-14.12
000:00:50.675,-17.79
000:00:50.700, 0.08
000:00:50.725, 7.56
000:00:50.750,-0.31
000:00:50.775,-13.36
000:00:50.800,-7.33
000:00:50.825, 6.87
000:00:50.850, 6.49
000:00:50.875,-7.10
000:00:50.900,-5.88
000:00:50.925,19.85
000:00:50.950,57.86
000:00:50.975,137.25
000:00:51.000,191.22
000:00:51.025,180.00
000:00:51.050,139.69
000:00:51.075,80.99
000:00:51.100,43.21
000:00:51.125,10.61
000:00:51.150,-28.93
000:00:51.175,-52.90
000:00:51.200,-56.49
000:00:51.225,-59.47
000:00:51.250,-68.85
000:00:51.275,-71.37
000:00:51.300,-70.31
000:00:51.325,-77.02
000:00:51.350,-64.96
000:00:51.375,-34.35
000:00:51.400,-21.15
000:00:51.425,-32.67
000:00:51.450,-45.34
000:00:51.475,-46.03
000:00:51.500,-27.18
000:00:51.525,-16.34
000:00:51.550,-14.81
000:00:51.575,-15.34
000:00:51.600,-25.19
000:00:51.625,-20.08
000:00:51.650,-12.90
000:00:51.675,-2.44
000:00:51.700, 1.53
000:00:51.725,-1.30
000:00:51.750,-8.02
000:00:51.775,-10.76
000:00:51.800,-7.10
000:00:51.825, 0.53
000:00:51.850, 1.15
000:00:51.875,-1.98
000:00:51.900,11.30
000:00:51.925,26.26
000:00:51.950,14.66
000:00:51.975,-10.38
000:00:52.000,-13.66
000:00:52.025,10.69
000:00:52.050, 5.95
000:00:52.075,-10.92
000:00:52.100,-10.84
000:00:52.125, 0.31
000:00:52.150,-5.11
000:00:52.175,-10.69
000:00:52.200,-22.06
000:00:52.225,-2.37
000:00:52.250, 2.37
000:00:52.275,-17.33
000:00:52.300,-15.11
000:00:52.325,-1.15
000:00:52.350,-3.59
000:00:52.375,-17.18
000:00:52.400,-30.69
000:00:52.425,-36.41
000:00:52.450,-32.90
000:00:52.475, 2.98
000:00:52.500,37.18
000:00:52.525,31.60
000:00:52.550,-25.65
000:00:52.575,-22.67
000:00:52.600,13.82
000:00:52.625,40.08
000:00:52.650,46.64
000:00:52.675,23.66
000:00:52.700,-4.43
000:00:52.725,-4.35
000:00:52.750,13.97
000:00:52.775,31.76
000:00:52.800,24.05
000:00:52.825,18.93
000:00:52.850,21.91
000:00:52.875,20.99
000:00:52.900,10.46
000:00:52.925, 6.18
000:00:52.950, 2.37
000:00:52.975,13.97
000:00:53.000, 3.74
000:00:53.025,-1.68
000:00:53.050, 5.42
000:00:53.075, 7.56
000:00:53.100, 5.50
000:00:53.125,13.13
000:00:53.150,11.07
000:00:53.175, 5.27
000:00:53.200, 0.08
000:00:53.225, 7.79
000:00:53.250,16.26
000:00:53.275,18.09
000:00:53.300, 8.17
000:00:53.325,13.89
000:00:53.350,24.20
000:00:53.375,23.28
000:00:53.400,11.07
000:00:53.425,27.10
000:00:53.450,49.77
000:00:53.475,33.89
000:00:53.500,-1.22
000:00:53.525,-0.46
000:00:53.550,15.65
000:00:53.575,18.17
000:00:53.600,18.40
000:00:53.625, 7.63
000:00:53.650, 9.62
000:00:53.675,10.46
000:00:53.700,-1.15
000:00:53.725, 0.31
000:00:53.750, 6.79
000:00:53.775, 7.25
000:00:53.800, 5.27
000:00:53.825,12.06
000:00:53.850,14.12
000:00:53.875,-10.23
000:00:53.900,-24.50
000:00:53.925,-6.79
000:00:53.950,17.18
000:00:53.975, 2.90
000:00:54.000,-15.80
000:00:54.025,-9.77
000:00:54.050,-3.44
000:00:54.075, 0.76
000:00:54.100,-0.92
000:00:54.125,-18.63
000:00:54.150,-53.59
000:00:54.175,-77.02
000:00:54.200,-74.35
000:00:54.225,-81.83
000:00:54.250,-68.55
000:00:54.275,-52.14
000:00:54.300,-56.56
000:00:54.325,-63.97
000:00:54.350,-52.67
000:00:54.375,-49.39
000:00:54.400,-55.88
000:00:54.425,-48.47
000:00:54.450,-38.78
000:00:54.475,-39.69
000:00:54.500,-45.73
000:00:54.525,-50.08
000:00:54.550,-32.98
000:00:54.575,-10.53
000:00:54.600,-15.04
000:00:54.625,-32.75
000:00:54.650,-24.50
000:00:54.675,-10.38
