"TIME"," 1-REF"
000:00:27.475,-21.98
000:00:27.500,-13.97
000:00:27.525,-19.24
000:00:27.550,-28.70
000:00:27.575,-30.84
000:00:27.600,-24.66
000:00:27.625,-9.16
000:00:27.650, 3.44
000:00:27.675, 0.08
000:00:27.700, 3.59
000:00:27.725, 2.21
000:00:27.750, 2.52
000:00:27.775,-2.67
000:00:27.800,-11.37
000:00:27.825,-22.82
000:00:27.850,-29.31
000:00:27.875,-13.28
000:00:27.900, 2.29
000:00:27.925, 2.90
000:00:27.950,-7.86
000:00:27.975,-10.38
000:00:28.000, 0.00
000:00:28.025, 2.52
000:00:28.050, 3.51
000:00:28.075, 0.23
000:00:28.100,-3.44
000:00:28.125,-17.94
000:00:28.150,-17.40
000:00:28.175,-4.73
000:00:28.200, 2.60
000:00:28.225,-24.20
000:00:28.250,-45.27
000:00:28.275,-36.72
000:00:28.300,-16.26
000:00:28.325,-5.34
000:00:28.350,-18.47
000:00:28.375,-24.35
000:00:28.400,-17.10
000:00:28.425,-18.17
000:00:28.450, 3.36
000:00:28.475,29.77
000:00:28.500,38.63
000:00:28.525,23.21
000:00:28.550,13.28
000:00:28.575,24.50
000:00:28.600,45.34
000:00:28.625,57.18
000:00:28.650,39.54
000:00:28.675,20.84
000:00:28.700,40.00
000:00:28.725,53.13
000:00:28.750,42.21
000:00:28.775,32.90
000:00:28.800,32.60
000:00:28.825,25.50
000:00:28.850,40.23
000:00:28.875,53.05
000:00:28.900,47.56
000:00:28.925,41.68
000:00:28.950,38.55
000:00:28.975,33.36
000:00:29.000,36.26
000:00:29.025,47.71
000:00:29.050,43.05
000:00:29.075,25.50
000:00:29.100,19.62
000:00:29.125,27.48
000:00:29.150,28.40
000:00:29.175,30.76
000:00:29.200,26.49
000:00:29.225, 6.26
000:00:29.250, 2.67
000:00:29.275,20.00
000:00:29.300,25.95
000:00:29.325,16.34
000:00:29.350,16.41
000:00:29.375,10.92
000:00:29.400, 8.85
000:00:29.425,12.21
000:00:29.450,15.95
000:00:29.475, 8.85
000:00:29.500,-2.44
000:00:29.525,-6.41
000:00:29.550, 9.69
000:00:29.575,25.73
000:00:29.600,23.51
000:00:29.625, 7.86
000:00:29.650,-12.21
000:00:29.675,-14.12
000:00:29.700, 3.44
000:00:29.725,13.44
000:00:29.750,12.52
000:00:29.775, 6.26
000:00:29.800,-13.74
000:00:29.825,-5.65
000:00:29.850, 7.56
000:00:29.875,-7.33
000:00:29.900,-8.93
000:00:29.925, 1.68
000:00:29.950, 6.56
000:00:29.975,-8.47
000:00:30.000,-15.80
000:00:30.025, 0.69
000:00:30.050, 8.70
000:00:30.075, 7.18
000:00:30.100,-4.89
000:00:30.125,-17.71
000:00:30.150,-13.89
000:00:30.175,-2.75
000:00:30.200, 3.13
000:00:30.225, 7.33
000:00:30.250,-1.30
000:00:30.275,-17.79
000:00:30.300,-9.92
000:00:30.325,11.15
000:00:30.350,19.85
000:00:30.375, 2.75
000:00:30.400,-6.11
000:00:30.425,-0.53
000:00:30.450, 0.84
000:00:30.475,-8.78
000:00:30.500, 2.37
000:00:30.525,20.15
000:00:30.550, 1.37
000:00:30.575,-26.34
000:00:30.600,-25.88
000:00:30.625,-10.00
000:00:30.650,-0.61
000:00:30.675,12.52
000:00:30.700,12.29
000:00:30.725,-3.89
000:00:30.750,-17.48
000:00:30.775,-17.02
000:00:30.800,-6.34
000:00:30.825, 1.91
000:00:30.850,-8.85
000:00:30.875,-34.05
000:00:30.900,-41.76
000:00:30.925,-18.32
000:00:30.950, 1.53
000:00:30.975,-0.31
000:00:31.000,-13.44
000:00:31.025,-24.43
000:00:31.050,-12.14
000:00:31.075, 2.37
000:00:31.100,-2.60
000:00:31.125,-21.37
000:00:31.150,-15.34
000:00:31.175,-4.81
000:00:31.200, 1.68
000:00:31.225, 1.83
000:00:31.250,12.44
000:00:31.275,11.22
000:00:31.300, 2.44
000:00:31.325,-1.45
000:00:31.350, 7.18
000:00:31.375,14.89
000:00:31.400, 3.44
000:00:31.425,-3.51
000:00:31.450, 7.25
000:00:31.475,15.42
000:00:31.500, 2.14
000:00:31.525,-14.43
000:00:31.550, 1.22
000:00:31.575,14.12
000:00:31.600,-8.93
000:00:31.625,-26.18
000:00:31.650,-5.34
000:00:31.675,13.89
000:00:31.700, 5.80
000:00:31.725,-3.59
000:00:31.750, 0.99
000:00:31.775, 9.39
000:00:31.800,11.45
000:00:31.825, 2.82
000:00:31.850,11.15
000:00:31.875,14.81
000:00:31.900, 5.42
000:00:31.925, 0.23
000:00:31.950, 1.91
000:00:31.975,-2.44
000:00:32.000,-3.05
000:00:32.025,-7.40
000:00:32.050,-5.19
000:00:32.075,-5.50
000:00:32.100,-6.41
000:00:32.125,-13.28
000:00:32.150,-15.95
000:00:32.175,-16.72
000:00:32.200,-3.44
000:00:32.225,-2.29
000:00:32.250, 2.29
000:00:32.275, 6.64
000:00:32.300,12.90
000:00:32.325,10.15
000:00:32.350, 9.39
000:00:32.375,15.11
000:00:32.400, 4.50
000:00:32.425,-6.11
000:00:32.450, 5.11
000:00:32.475,15.80
000:00:32.500, 5.27
000:00:32.525, 0.53
000:00:32.550,11.91
000:00:32.575,12.21
000:00:32.600, 2.90
000:00:32.625, 8.55
000:00:32.650,20.84
000:00:32.675,12.98
000:00:32.700,-9.24
000:00:32.725,-13.89
000:00:32.750,12.52
000:00:32.775,34.96
000:00:32.800,63.44
000:00:32.825,141.60
000:00:32.850,178.78
000:00:32.875,118.70
000:00:32.900,47.71
000:00:32.925,10.92
000:00:32.950,-7.02
000:00:32.975,-21.60
000:00:33.000,-30.76
000:00:33.025,-31.98
000:00:33.050,-31.76
000:00:33.075,-33.82
000:00:33.100,-42.06
000:00:33.125,-43.05
000:00:33.150,-25.65
000:00:33.175,-25.65
000:00:33.200,-34.89
000:00:33.225,-40.38
000:00:33.250,-35.42
000:00:33.275,-14.89
000:00:33.300,-13.05
000:00:33.325,-21.45
000:00:33.350,-24.89
000:00:33.375,-17.40
000:00:33.400,-10.15
000:00:33.425,-14.81
000:00:33.450,-32.60
000:00:33.475,-26.64
000:00:33.500,-15.34
000:00:33.525,-14.66
000:00:33.550,-14.96
000:00:33.575,-13.44
000:00:33.600,-5.65
000:00:33.625,-10.69
000:00:33.650,-25.42
000:00:33.675,-15.57
000:00:33.700,-2.14
000:00:33.725,-4.66
000:00:33.750,-15.73
000:00:33.775,-19.92
000:00:33.800,-6.72
000:00:33.825, 8.55
000:00:33.850, 3.36
000:00:33.875,-8.78
000:00:33.900,-10.76
000:00:33.925, 3.82
000:00:33.950,15.65
000:00:33.975, 3.44
000:00:34.000,-1.15
000:00:34.025, 0.23
000:00:34.050,-3.28
000:00:34.075,-1.37
000:00:34.100,-1.60
000:00:34.125, 1.68
000:00:34.150,-2.06
000:00:34.175,-1.22
000:00:34.200, 5.27
000:00:34.225, 0.23
000:00:34.250,-3.05
000:00:34.275, 5.42
000:00:34.300, 9.16
000:00:34.325,-4.73
000:00:34.350,-15.65
000:00:34.375, 0.08
000:00:34.400,14.89
000:00:34.425, 4.27
000:00:34.450,-6.26
000:00:34.475,-0.08
000:00:34.500,11.37
000:00:34.525,-0.76
000:00:34.550, 0.46
000:00:34.575, 9.08
000:00:34.600, 2.06
000:00:34.625,-27.56
000:00:34.650,-26.49
000:00:34.675, 3.97
000:00:34.700, 5.04
000:00:34.725,-30.69
000:00:34.750,-43.13
000:00:34.775,-19.08
000:00:34.800,-0.76
000:00:34.825,-19.69
000:00:34.850,-30.15
000:00:34.875,-10.38
000:00:34.900, 8.09
000:00:34.925,-5.04
000:00:34.950,-18.63
000:00:34.975,-6.87
000:00:35.000, 4.89
000:00:35.025, 4.73
000:00:35.050,-9.39
000:00:35.075,-10.00
000:00:35.100, 6.34
000:00:35.125,-1.15
000:00:35.150,-18.63
000:00:35.175,-17.10
000:00:35.200,-4.20
000:00:35.225,-2.06
000:00:35.250,-4.27
000:00:35.275,-6.79
000:00:35.300,-7.33
000:00:35.325,-4.89
000:00:35.350,-3.59
000:00:35.375, 0.53
000:00:35.400,-7.71
000:00:35.425,-29.01
000:00:35.450,-36.72
000:00:35.475,-34.50
000:00:35.500,-19.31
000:00:35.525,-23.28
000:00:35.550,-33.13
000:00:35.575,-21.83
000:00:35.600,-7.10
000:00:35.625,-16.11
000:00:35.650,-33.89
000:00:35.675,-25.11
000:00:35.700, 2.06
000:00:35.725,-8.24
000:00:35.750,-25.88
000:00:35.775,-36.56
000:00:35.800,-39.54
000:00:35.825,-23.59
000:00:35.850, 1.53
000:00:35.875,25.42
000:00:35.900,12.67
000:00:35.925,-9.92
000:00:35.950, 0.31
000:00:35.975,20.38
000:00:36.000,37.48
000:00:36.025,29.47
000:00:36.050, 5.42
000:00:36.075,-3.13
000:00:36.100,12.67
000:00:36.125,21.15
000:00:36.150,23.13
000:00:36.175,21.15
000:00:36.200,23.44
000:00:36.225,25.80
000:00:36.250,20.00
000:00:36.275,21.30
000:00:36.300,28.24
000:00:36.325,26.41
000:00:36.350, 4.27
000:00:36.375,-3.36
000:00:36.400,23.28
000:00:36.425,46.79
000:00:36.450,26.87
000:00:36.475, 2.82
000:00:36.500,-5.42
000:00:36.525, 8.55
000:00:36.550,12.52
000:00:36.575,-8.09
000:00:36.600,-6.72
000:00:36.625, 9.31
000:00:36.650,21.37
000:00:36.675, 9.31
000:00:36.700,-16.18
000:00:36.725,-17.86
000:00:36.750, 5.57
000:00:36.775,31.22
000:00:36.800,38.55
000:00:36.825,33.28
000:00:36.850,23.74
000:00:36.875,35.65
000:00:36.900,52.98
000:00:36.925,55.27
000:00:36.950,46.95
000:00:36.975,44.96
000:00:37.000,57.56
000:00:37.025,61.53
000:00:37.050,45.27
000:00:37.075,32.90
000:00:37.100,28.47
000:00:37.125,41.98
000:00:37.150,39.69
000:00:37.175,13.82
000:00:37.200, 8.85
000:00:37.225,32.14
000:00:37.250,47.25
000:00:37.275,29.54
000:00:37.300,13.66
000:00:37.325,16.72
000:00:37.350,22.37
000:00:37.375,26.95
000:00:37.400,24.96
000:00:37.425,21.45
000:00:37.450,26.87
000:00:37.475,33.05
000:00:37.500,27.33
000:00:37.525,27.63
000:00:37.550,27.63
000:00:37.575,16.26
000:00:37.600,10.99
000:00:37.625,14.43
000:00:37.650,22.60
000:00:37.675,14.50
000:00:37.700,-5.34
000:00:37.725,-1.30
000:00:37.750, 5.27
000:00:37.775,-10.46
000:00:37.800,-22.75
000:00:37.825,-7.40
000:00:37.850, 0.38
000:00:37.875,-7.79
000:00:37.900,-27.71
000:00:37.925,-25.27
000:00:37.950,-6.18
000:00:37.975,-1.30
000:00:38.000,-13.36
000:00:38.025,-11.22
000:00:38.050,-2.60
000:00:38.075,-1.45
000:00:38.100,-18.47
000:00:38.125,-31.45
000:00:38.150,-27.56
000:00:38.175,-24.43
000:00:38.200,-20.69
000:00:38.225, 0.69
000:00:38.250, 6.11
000:00:38.275,-34.50
000:00:38.300,-22.06
000:00:38.325,17.63
000:00:38.350,31.83
000:00:38.375,23.21
000:00:38.400,-7.02
000:00:38.425,-18.17
000:00:38.450, 2.44
000:00:38.475,17.25
000:00:38.500,22.52
000:00:38.525,14.58
000:00:38.550,16.34
000:00:38.575,14.27
000:00:38.600,10.08
000:00:38.625, 7.33
000:00:38.650, 4.43
000:00:38.675, 1.68
000:00:38.700, 5.34
000:00:38.725, 1.68
000:00:38.750, 8.70
000:00:38.775,-1.15
000:00:38.800,-11.76
000:00:38.825, 0.23
000:00:38.850,17.18
000:00:38.875, 8.70
000:00:38.900,-4.73
000:00:38.925,-16.03
000:00:38.950,-4.35
000:00:38.975, 1.07
000:00:39.000,-3.74
000:00:39.025,-22.98
000:00:39.050,-13.89
000:00:39.075,-3.59
000:00:39.100,-11.53
000:00:39.125,-20.23
000:00:39.150,-9.77
000:00:39.175,-0.23
000:00:39.200,-7.48
000:00:39.225,-33.82
000:00:39.250,-29.69
000:00:39.275,-10.23
000:00:39.300, 3.21
000:00:39.325,-8.32
000:00:39.350,-26.18
000:00:39.375,-25.73
000:00:39.400,-12.14
000:00:39.425,-12.14
000:00:39.450,-13.36
000:00:39.475,-22.14
000:00:39.500,-24.12
000:00:39.525,-19.77
000:00:39.550,-6.79
000:00:39.575,-0.61
000:00:39.600,-19.47
000:00:39.625,-31.76
000:00:39.650,-20.46
000:00:39.675,-9.16
000:00:39.700,-23.28
000:00:39.725,-66.41
000:00:39.750,-80.61
000:00:39.775,-70.53
000:00:39.800,-76.49
000:00:39.825,-84.12
000:00:39.850,-72.29
000:00:39.875,-60.84
000:00:39.900,-57.71
000:00:39.925,-56.49
000:00:39.950,-70.23
000:00:39.975,-55.19
000:00:40.000,-54.73
000:00:40.025,-72.98
000:00:40.050,-67.63
000:00:40.075,-38.63
000:00:40.100,-30.31
000:00:40.125,-45.65
000:00:40.150,-59.62
000:00:40.175,-11.37
000:00:40.200,106.26
000:00:40.225,170.15
000:00:40.250,146.64
000:00:40.275,111.45
000:00:40.300,65.95
000:00:40.325,29.77
000:00:40.350, 7.79
000:00:40.375,-6.26
000:00:40.400,-30.84
000:00:40.425,-46.34
000:00:40.450,-42.90
000:00:40.475,-33.74
000:00:40.500,-32.06
000:00:40.525,-22.75
000:00:40.550,-14.35
000:00:40.575,-7.33
000:00:40.600,-12.14
000:00:40.625,-5.04
000:00:40.650,-5.73
000:00:40.675,-14.05
000:00:40.700,-4.05
000:00:40.725, 8.02
000:00:40.750, 2.60
000:00:40.775,-2.82
000:00:40.800, 5.27
000:00:40.825,16.18
000:00:40.850, 6.56
000:00:40.875,-12.14
000:00:40.900, 5.19
000:00:40.925,16.11
000:00:40.950,10.46
000:00:40.975, 7.33
000:00:41.000, 4.66
000:00:41.025, 4.12
000:00:41.050, 7.94
000:00:41.075,15.57
000:00:41.100, 8.93
000:00:41.125,-19.92
000:00:41.150,-30.69
000:00:41.175,-1.91
000:00:41.200,16.18
000:00:41.225,12.14
000:00:41.250, 5.65
000:00:41.275,12.98
000:00:41.300,23.66
000:00:41.325,26.95
000:00:41.350,22.52
000:00:41.375,13.66
000:00:41.400,21.07
000:00:41.425,28.24
000:00:41.450,33.05
000:00:41.475,28.17
000:00:41.500,20.08
000:00:41.525,22.37
000:00:41.550,30.92
000:00:41.575,33.82
000:00:41.600,23.89
000:00:41.625, 8.24
000:00:41.650,11.07
000:00:41.675,23.74
000:00:41.700,29.24
000:00:41.725,14.73
000:00:41.750, 2.67
000:00:41.775, 8.17
000:00:41.800,15.88
000:00:41.825,13.66
000:00:41.850, 9.39
000:00:41.875, 5.80
000:00:41.900,10.46
000:00:41.925,13.66
000:00:41.950,16.72
000:00:41.975,16.56
000:00:42.000,16.87
000:00:42.025, 9.92
000:00:42.050, 3.28
000:00:42.075, 7.18
000:00:42.100,25.57
000:00:42.125,23.74
000:00:42.150,14.27
000:00:42.175, 7.63
000:00:42.200,15.50
000:00:42.225,15.80
000:00:42.250,13.13
000:00:42.275,18.93
000:00:42.300,27.02
000:00:42.325,30.00
000:00:42.350,72.52
000:00:42.375,153.59
000:00:42.400,206.03
000:00:42.425,174.12
000:00:42.450,118.40
000:00:42.475,83.66
000:00:42.500,54.20
000:00:42.525,37.40
000:00:42.550,33.21
000:00:42.575,20.31
000:00:42.600,11.53
000:00:42.625,-5.42
000:00:42.650,-11.83
000:00:42.675, 4.58
000:00:42.700,12.60
000:00:42.725,-7.79
000:00:42.750,-34.81
000:00:42.775,-24.58
000:00:42.800, 4.73
000:00:42.825,-1.22
000:00:42.850,-18.24
000:00:42.875,-17.86
000:00:42.900, 7.63
000:00:42.925,19.01
000:00:42.950,-20.53
000:00:42.975,-38.78
000:00:43.000,-20.31
000:00:43.025,-5.95
000:00:43.050,-15.11
000:00:43.075,-16.95
000:00:43.100,-18.32
000:00:43.125,-20.23
000:00:43.150,-14.20
000:00:43.175,-10.46
000:00:43.200, 2.14
000:00:43.225,-8.32
000:00:43.250,-28.70
000:00:43.275,-38.32
000:00:43.300,-11.91
000:00:43.325,-0.38
000:00:43.350,-13.82
000:00:43.375,-27.79
000:00:43.400,-14.96
000:00:43.425,-12.21
000:00:43.450,-14.35
000:00:43.475,-16.18
000:00:43.500,-13.59
000:00:43.525,-11.22
000:00:43.550,-11.98
000:00:43.575,-8.85
000:00:43.600,-4.89
000:00:43.625,-10.15
000:00:43.650,-16.87
000:00:43.675,-20.61
000:00:43.700,-1.45
000:00:43.725,-5.57
000:00:43.750,-29.16
000:00:43.775,-31.83
000:00:43.800,-16.41
000:00:43.825,-5.19
000:00:43.850,-23.21
000:00:43.875,-53.36
000:00:43.900,-55.19
000:00:43.925,-36.34
000:00:43.950,-33.51
000:00:43.975,-23.66
000:00:44.000,-25.04
000:00:44.025,-32.90
000:00:44.050,-32.90
000:00:44.075,-46.95
000:00:44.100,-60.08
000:00:44.125,-33.82
000:00:44.150,-6.41
000:00:44.175,-14.58
000:00:44.200,-18.40
000:00:44.225,-0.53
000:00:44.250,16.18
000:00:44.275, 5.50
000:00:44.300,-22.06
000:00:44.325,-24.89
000:00:44.350,-14.43
000:00:44.375,-0.46
000:00:44.400, 1.22
000:00:44.425,-12.60
000:00:44.450,-24.81
000:00:44.475,-16.72
000:00:44.500,-6.72
000:00:44.525,-12.60
000:00:44.550,-18.09
000:00:44.575,-24.66
000:00:44.600,-12.37
000:00:44.625,12.90
000:00:44.650,26.56
000:00:44.675,10.69
000:00:44.700,-11.30
000:00:44.725, 3.66
000:00:44.750,15.27
000:00:44.775,11.76
000:00:44.800, 6.56
000:00:44.825, 5.57
000:00:44.850,-5.65
000:00:44.875,-25.73
000:00:44.900,-21.07
000:00:44.925,10.46
000:00:44.950,31.91
000:00:44.975,20.76
000:00:45.000,-3.05
000:00:45.025, 0.00
000:00:45.050, 8.85
000:00:45.075, 7.02
000:00:45.100,-1.76
000:00:45.125, 6.64
000:00:45.150,15.42
000:00:45.175, 1.68
000:00:45.200,-6.26
000:00:45.225,-6.64
000:00:45.250, 6.87
000:00:45.275, 5.95
000:00:45.300,-6.34
000:00:45.325,-16.11
000:00:45.350,-3.74
000:00:45.375,-4.50
000:00:45.400,-7.71
000:00:45.425,-8.09
000:00:45.450,-6.11
000:00:45.475,-20.61
000:00:45.500,-33.59
000:00:45.525,-10.23
000:00:45.550,19.85
000:00:45.575, 0.61
000:00:45.600,-20.69
000:00:45.625,-9.39
000:00:45.650,12.06
000:00:45.675,18.09
000:00:45.700, 7.18
000:00:45.725,-1.83
000:00:45.750,-6.41
000:00:45.775,-10.61
000:00:45.800,14.66
000:00:45.825,24.12
000:00:45.850,18.24
000:00:45.875, 0.08
000:00:45.900,-12.06
000:00:45.925,-0.84
000:00:45.950,20.92
000:00:45.975,17.56
000:00:46.000, 3.97
000:00:46.025,-1.98
000:00:46.050,-0.23
000:00:46.075,-1.15
000:00:46.100,-10.23
000:00:46.125,-9.01
000:00:46.150, 9.08
000:00:46.175, 3.36
000:00:46.200,-1.83
000:00:46.225, 7.79
000:00:46.250,13.51
000:00:46.275,-10.46
000:00:46.300,-15.80
000:00:46.325,-10.53
000:00:46.350,16.49
000:00:46.375,12.90
000:00:46.400,-9.39
000:00:46.425,-22.67
000:00:46.450,-4.73
000:00:46.475, 6.49
000:00:46.500, 3.28
000:00:46.525,-16.64
000:00:46.550,-11.53
000:00:46.575, 2.29
000:00:46.600,-8.17
000:00:46.625,-9.47
000:00:46.650,16.64
000:00:46.675,12.60
000:00:46.700,-19.62
000:00:46.725,-23.28
000:00:46.750,12.29
000:00:46.775,32.67
000:00:46.800,11.53
000:00:46.825,-13.36
000:00:46.850, 5.04
000:00:46.875,12.60
000:00:46.900, 5.50
000:00:46.925,11.60
000:00:46.950,10.23
000:00:46.975, 4.35
000:00:47.000, 3.66
000:00:47.025,10.38
000:00:47.050,14.58
000:00:47.075,-7.94
000:00:47.100,-25.42
000:00:47.125,-21.68
000:00:47.150,-5.11
000:00:47.175, 0.38
000:00:47.200,-20.31
000:00:47.225,-31.53
000:00:47.250,-9.08
000:00:47.275,16.03
000:00:47.300,-0.15
000:00:47.325,-32.82
000:00:47.350,-32.44
000:00:47.375, 1.53
000:00:47.400,18.40
000:00:47.425, 5.88
000:00:47.450,-9.31
000:00:47.475,-10.99
000:00:47.500,-3.13
000:00:47.525,13.66
000:00:47.550,18.17
000:00:47.575,11.15
000:00:47.600,-1.30
000:00:47.625,-15.65
000:00:47.650,-7.86
000:00:47.675,16.18
000:00:47.700,25.42
000:00:47.725, 8.78
000:00:47.750,-4.05
000:00:47.775,-0.08
000:00:47.800, 7.02
000:00:47.825, 5.04
000:00:47.850,-4.20
000:00:47.875,-2.29
000:00:47.900,-7.18
000:00:47.925,-9.31
000:00:47.950,-3.44
000:00:47.975,13.28
000:00:48.000,10.08
000:00:48.025,-6.26
000:00:48.050,-11.45
000:00:48.075, 4.50
000:00:48.100,10.00
000:00:48.125,-1.30
000:00:48.150, 3.59
000:00:48.175,14.05
000:00:48.200,11.07
000:00:48.225,-1.45
000:00:48.250,-5.80
000:00:48.275,-0.15
000:00:48.300,-3.36
000:00:48.325,-7.94
000:00:48.350,-3.28
000:00:48.375, 3.21
000:00:48.400, 3.13
000:00:48.425,-11.83
000:00:48.450,-19.24
000:00:48.475,11.45
000:00:48.500,41.37
000:00:48.525,14.81
000:00:48.550,-16.49
000:00:48.575,-24.73
000:00:48.600,-10.15
000:00:48.625,13.82
000:00:48.650,20.38
000:00:48.675,21.37
000:00:48.700,13.59
000:00:48.725,-15.95
000:00:48.750,-14.66
000:00:48.775,20.99
000:00:48.800,47.94
000:00:48.825,37.10
000:00:48.850,-0.38
000:00:48.875,-5.11
000:00:48.900,19.92
000:00:48.925,26.18
000:00:48.950,35.04
000:00:48.975,34.66
000:00:49.000,29.39
000:00:49.025, 7.71
000:00:49.050,-4.43
000:00:49.075,24.73
000:00:49.100,58.24
000:00:49.125,44.20
000:00:49.150,16.87
000:00:49.175,11.37
000:00:49.200,30.61
000:00:49.225,48.85
000:00:49.250,51.76
000:00:49.275,42.60
000:00:49.300,27.94
000:00:49.325,15.04
000:00:49.350,17.79
000:00:49.375,30.15
000:00:49.400,39.39
000:00:49.425,27.18
000:00:49.450,18.02
000:00:49.475,18.55
000:00:49.500,27.63
000:00:49.525,33.05
000:00:49.550,20.00
000:00:49.575,16.95
000:00:49.600,33.66
000:00:49.625,22.90
000:00:49.650, 7.18
000:00:49.675, 2.06
000:00:49.700,16.34
000:00:49.725,20.84
000:00:49.750, 4.73
000:00:49.775,-14.73
000:00:49.800,-23.13
000:00:49.825,-30.23
000:00:49.850,-21.98
000:00:49.875,-17.48
000:00:49.900,-22.06
000:00:49.925,-36.87
000:00:49.950,-58.40
000:00:49.975,-68.55
000:00:50.000,-46.11
000:00:50.025,-34.27
000:00:50.050,-20.15
000:00:50.075,-19.16
000:00:50.100,-30.15
000:00:50.125,-35.65
000:00:50.150,-35.42
000:00:50.175,-19.01
000:00:50.200,-7.63
000:00:50.225,-9.77
000:00:50.250,-19.54
000:00:50.275,-26.49
000:00:50.300,-23.21
000:00:50.325,-22.67
000:00:50.350,-9.62
000:00:50.375,-10.99
000:00:50.400,-17.10
000:00:50.425,-35.27
000:00:50.450,-46.56
000:00:50.475,-33.44
000:00:50.500,-8.09
000:00:50.525,-3.21
000:00:50.550,-5.42
000:00:50.575,-37.25
000:00:50.600,-42.82
000:00:50.625,-24.35
000:00:50.650,-12.90
000:00:50.675,-16.79
000:00:50.700,-7.94
000:00:50.725,-13.13
000:00:50.750,-23.13
000:00:50.775,-16.26
000:00:50.800,-5.88
000:00:50.825, 0.00
000:00:50.850,-7.56
000:00:50.875,-12.06
000:00:50.900, 1.60
000:00:50.925,12.37
000:00:50.950, 4.05
000:00:50.975, 1.53
000:00:51.000, 9.92
000:00:51.025,20.08
000:00:51.050,10.00
000:00:51.075,-8.09
000:00:51.100,-8.55
000:00:51.125, 0.99
000:00:51.150, 1.07
000:00:51.175,-0.23
000:00:51.200, 3.36
000:00:51.225,13.66
000:00:51.250, 9.77
000:00:51.275, 8.78
000:00:51.300,20.31
000:00:51.325,20.31
000:00:51.350, 1.45
000:00:51.375,-10.08
000:00:51.400, 0.15
000:00:51.425,18.24
000:00:51.450,13.44
000:00:51.475,-3.13
000:00:51.500,-4.58
000:00:51.525, 0.84
000:00:51.550, 2.60
000:00:51.575,-2.37
000:00:51.600,-0.53
000:00:51.625, 6.56
000:00:51.650,-4.35
000:00:51.675,-10.92
000:00:51.700,-1.15
000:00:51.725, 6.03
000:00:51.750, 4.89
000:00:51.775,-3.66
000:00:51.800,-10.84
000:00:51.825,-7.71
000:00:51.850,-0.08
000:00:51.875,-1.37
000:00:51.900,-7.63
000:00:51.925,-8.40
000:00:51.950,-6.11
000:00:51.975,-0.31
000:00:52.000, 2.44
000:00:52.025,20.76
000:00:52.050,18.55
000:00:52.075, 3.36
000:00:52.100,-3.74
000:00:52.125, 7.94
000:00:52.150,25.34
000:00:52.175,10.99
000:00:52.200,-3.44
000:00:52.225, 2.21
000:00:52.250,20.69
000:00:52.275,33.28
000:00:52.300,22.21
000:00:52.325,10.99
000:00:52.350, 0.23
000:00:52.375,-11.37
000:00:52.400,-2.21
000:00:52.425,14.20
000:00:52.450,14.73
000:00:52.475,-13.97
000:00:52.500,-32.21
000:00:52.525,-23.66
000:00:52.550, 6.26
000:00:52.575,22.82
000:00:52.600,-14.81
000:00:52.625,-40.46
000:00:52.650,-32.82
000:00:52.675,-21.76
000:00:52.700,-19.77
000:00:52.725,-11.07
000:00:52.750, 4.05
000:00:52.775,-4.20
000:00:52.800,-21.76
000:00:52.825,-20.92
000:00:52.850,-4.05
000:00:52.875, 1.45
000:00:52.900,-3.89
000:00:52.925,-12.29
000:00:52.950,-14.66
000:00:52.975,-19.31
000:00:53.000,-9.54
000:00:53.025, 5.34
000:00:53.050, 4.89
000:00:53.075,-13.66
000:00:53.100,-20.61
000:00:53.125,-4.50
000:00:53.150,11.07
000:00:53.175,-9.69
000:00:53.200,-34.89
000:00:53.225,-25.65
000:00:53.250, 1.37
000:00:53.275, 9.24
000:00:53.300, 0.84
000:00:53.325,-14.43
000:00:53.350,-23.13
000:00:53.375, 0.84
000:00:53.400,70.61
000:00:53.425,124.96
000:00:53.450,125.73
000:00:53.475,68.47
000:00:53.500, 6.11
000:00:53.525, 6.49
000:00:53.550,26.03
000:00:53.575,-9.77
000:00:53.600,-46.26
000:00:53.625,-70.23
000:00:53.650,-72.37
000:00:53.675,-73.74
000:00:53.700,-42.52
000:00:53.725, 1.91
000:00:53.750,15.88
000:00:53.775,-12.82
000:00:53.800,-33.28
000:00:53.825,-14.66
000:00:53.850,12.06
000:00:53.875,13.05
000:00:53.900,-5.04
000:00:53.925,-18.09
000:00:53.950,-7.18
000:00:53.975, 9.16
000:00:54.000,13.44
000:00:54.025,12.98
000:00:54.050,16.87
000:00:54.075,28.47
000:00:54.100,24.50
000:00:54.125, 8.09
000:00:54.150,14.27
000:00:54.175,28.40
000:00:54.200,25.65
000:00:54.225,12.14
000:00:54.250,11.76
000:00:54.275,10.53
000:00:54.300, 1.91
000:00:54.325, 9.01
000:00:54.350,73.05
000:00:54.375,177.18
000:00:54.400,214.12
000:00:54.425,185.57
000:00:54.450,138.63
000:00:54.475,86.64
000:00:54.500,42.67
000:00:54.525,-1.30
000:00:54.550,-19.31
000:00:54.575,-22.29
000:00:54.600,-42.60
000:00:54.625,-49.62
000:00:54.650,-49.47
000:00:54.675,-51.53
000:00:54.700,-69.47
000:00:54.725,-80.61
000:00:54.750,-69.39
000:00:54.775,-67.18
000:00:54.800,-66.49
000:00:54.825,-57.25
000:00:54.850,-42.44
000:00:54.875,-26.18
000:00:54.900,-27.79
000:00:54.925,-33.89
000:00:54.950,-33.44
000:00:54.975,-26.26
