TIME, 1-REF
000:00:27.975,-2.06
000:00:28.000,-0.31
000:00:28.025,5.5
000:00:28.050,-9.85
000:00:28.075,-17.79
000:00:28.100,-13.59
000:00:28.125,8.32
000:00:28.150,4.27
000:00:28.175,-8.4
000:00:28.200,-7.33
000:00:28.225,1.07
000:00:28.250,-8.63
000:00:28.275,-2.14
000:00:28.300,3.74
000:00:28.325,-9.01
000:00:28.350,-13.13
000:00:28.375,-1.37
000:00:28.400,1.3
000:00:28.425,-8.55
000:00:28.450,-16.49
000:00:28.475,-10.0
000:00:28.500,-6.64
000:00:28.525,2.82
000:00:28.550,0.31
000:00:28.575,-19.31
000:00:28.600,-24.89
000:00:28.625,2.21
000:00:28.650,12.6
000:00:28.675,-4.66
000:00:28.700,-21.3
000:00:28.725,0.99
000:00:28.750,28.4
000:00:28.775,-12.82
000:00:28.800,-49.62
000:00:28.825,-15.11
000:00:28.850,17.63
000:00:28.875,9.69
000:00:28.900,-8.78
000:00:28.925,-2.82
000:00:28.950,17.79
000:00:28.975,0.84
000:00:29.000,-15.5
000:00:29.025,2.67
000:00:29.050,18.24
000:00:29.075,1.07
000:00:29.100,-15.57
000:00:29.125,-12.52
000:00:29.150,-1.91
000:00:29.175,0.69
000:00:29.200,-6.41
000:00:29.225,-14.43
000:00:29.250,-12.67
000:00:29.275,-11.83
000:00:29.300,-8.78
000:00:29.325,-7.02
000:00:29.350,-8.78
000:00:29.375,-12.14
000:00:29.400,-2.21
000:00:29.425,-6.64
000:00:29.450,1.07
000:00:29.475,12.98
000:00:29.500,7.25
000:00:29.525,-6.34
000:00:29.550,-12.29
000:00:29.575,-1.37
000:00:29.600,3.51
000:00:29.625,7.94
000:00:29.650,14.2
000:00:29.675,16.56
000:00:29.700,10.84
000:00:29.725,2.82
000:00:29.750,8.17
000:00:29.775,10.53
000:00:29.800,-6.03
000:00:29.825,-11.37
000:00:29.850,7.33
000:00:29.875,15.34
000:00:29.900,-15.57
000:00:29.925,-26.56
000:00:29.950,-14.35
000:00:29.975,8.4
000:00:30.000,11.98
000:00:30.025,-3.59
000:00:30.050,-15.95
000:00:30.075,-7.56
000:00:30.100,0.69
000:00:30.125,7.86
000:00:30.150,7.33
000:00:30.175,7.33
000:00:30.200,-3.51
000:00:30.225,-6.64
000:00:30.250,-0.23
000:00:30.275,6.64
000:00:30.300,-1.91
000:00:30.325,-11.3
000:00:30.350,-15.42
000:00:30.375,-18.24
000:00:30.400,-12.29
000:00:30.425,3.05
000:00:30.450,2.21
000:00:30.475,-3.44
000:00:30.500,-13.05
000:00:30.525,-8.63
000:00:30.550,-1.37
000:00:30.575,1.6
000:00:30.600,10.38
000:00:30.625,5.5
000:00:30.650,-16.72
000:00:30.675,-10.92
000:00:30.700,16.49
000:00:30.725,19.77
000:00:30.750,-0.15
000:00:30.775,-16.87
000:00:30.800,-14.12
000:00:30.825,6.56
000:00:30.850,3.89
000:00:30.875,0.61
000:00:30.900,3.89
000:00:30.925,-4.5
000:00:30.950,-21.68
000:00:30.975,-5.11
000:00:31.000,10.84
000:00:31.025,18.32
000:00:31.050,-6.79
000:00:31.075,-21.15
000:00:31.100,-6.56
000:00:31.125,22.67
000:00:31.150,14.66
000:00:31.175,-7.25
000:00:31.200,-12.44
000:00:31.225,-4.58
000:00:31.250,-8.93
000:00:31.275,3.13
000:00:31.300,6.95
000:00:31.325,-8.63
000:00:31.350,-32.82
000:00:31.375,-8.7
000:00:31.400,8.4
000:00:31.425,-2.52
000:00:31.450,-9.31
000:00:31.475,8.55
000:00:31.500,13.89
000:00:31.525,-1.68
000:00:31.550,-34.89
000:00:31.575,-14.58
000:00:31.600,22.14
000:00:31.625,21.91
000:00:31.650,-0.08
000:00:31.675,-1.83
000:00:31.700,7.25
000:00:31.725,-1.37
000:00:31.750,-17.25
000:00:31.775,-15.65
000:00:31.800,-6.11
000:00:31.825,-17.86
000:00:31.850,-17.71
000:00:31.875,-4.58
000:00:31.900,-14.5
000:00:31.925,-14.5
000:00:31.950,-7.25
000:00:31.975,5.34
000:00:32.000,13.51
000:00:32.025,-2.44
000:00:32.050,-9.54
000:00:32.075,12.29
000:00:32.100,16.49
000:00:32.125,5.57
000:00:32.150,-15.95
000:00:32.175,-8.17
000:00:32.200,6.72
000:00:32.225,5.88
000:00:32.250,13.82
000:00:32.275,16.34
000:00:32.300,6.18
000:00:32.325,8.7
000:00:32.350,3.05
000:00:32.375,-21.83
000:00:32.400,0.0
000:00:32.425,0.0
000:00:32.450,0.0
000:00:32.475,-44.27
000:00:32.500,-49.85
000:00:32.525,0.0
000:00:32.550,0.0
000:00:32.575,-6.95
000:00:32.600,-2.98
000:00:32.625,-20.15
000:00:32.650,-32.44
000:00:32.675,-19.24
000:00:32.700,-1.15
000:00:32.725,-9.62
000:00:32.750,-18.78
000:00:32.775,-11.83
000:00:32.800,2.75
000:00:32.825,7.4
000:00:32.850,-1.53
000:00:32.875,15.5
000:00:32.900,26.79
000:00:32.925,13.28
000:00:32.950,1.07
000:00:32.975,7.18
000:00:33.000,12.82
000:00:33.025,16.49
000:00:33.050,3.51
000:00:33.075,-2.21
000:00:33.100,11.83
000:00:33.125,16.79
000:00:33.150,23.82
000:00:33.175,0.0
000:00:33.200,0.0
000:00:33.225,0.0
000:00:33.250,0.0
000:00:33.275,0.0
000:00:33.300,39.85
000:00:33.325,39.24
000:00:33.350,24.2
000:00:33.375,15.42
000:00:33.400,23.59
000:00:33.425,27.25
000:00:33.450,28.02
000:00:33.475,27.1
000:00:33.500,31.3
000:00:33.525,23.28
000:00:33.550,16.79
000:00:33.575,8.24
000:00:33.600,3.74
000:00:33.625,15.27
000:00:33.650,18.47
000:00:33.675,7.02
000:00:33.700,-0.15
000:00:33.725,7.86
000:00:33.750,-3.51
000:00:33.775,-2.67
000:00:33.800,-1.83
000:00:33.825,2.82
000:00:33.850,-4.12
000:00:33.875,-9.08
000:00:33.900,-11.07
000:00:33.925,-8.7
000:00:33.950,-8.85
000:00:33.975,-14.05
000:00:34.000,-9.85
000:00:34.025,5.11
000:00:34.050,12.06
000:00:34.075,5.65
000:00:34.100,39.16
000:00:34.125,0.0
000:00:34.150,0.0
000:00:34.175,0.0
000:00:34.200,0.0
000:00:34.225,21.53
000:00:34.250,17.63
000:00:34.275,10.53
000:00:34.300,4.12
000:00:34.325,6.56
000:00:34.350,-0.61
000:00:34.375,-12.52
000:00:34.400,-7.33
000:00:34.425,13.51
000:00:34.450,19.92
000:00:34.475,4.12
000:00:34.500,-19.39
000:00:34.525,-5.65
000:00:34.550,6.34
000:00:34.575,4.73
000:00:34.600,-8.24
000:00:34.625,-23.66
000:00:34.650,-20.92
000:00:34.675,-6.79
000:00:34.700,-16.72
000:00:34.725,-25.8
000:00:34.750,-25.42
000:00:34.775,-15.8
000:00:34.800,-7.33
000:00:34.825,-12.21
000:00:34.850,-12.75
000:00:34.875,-7.94
000:00:34.900,-7.4
000:00:34.925,3.05
000:00:34.950,3.89
000:00:34.975,-5.42
000:00:35.000,-13.05
000:00:35.025,-4.73
000:00:35.050,0.76
000:00:35.075,-8.55
000:00:35.100,-18.7
000:00:35.125,-4.81
000:00:35.150,1.07
000:00:35.175,-5.04
000:00:35.200,-18.85
000:00:35.225,-23.05
000:00:35.250,-5.57
000:00:35.275,4.66
000:00:35.300,-11.3
000:00:35.325,-14.66
000:00:35.350,-17.48
000:00:35.375,-22.29
000:00:35.400,-11.37
000:00:35.425,3.66
000:00:35.450,-3.66
000:00:35.475,-29.24
000:00:35.500,-36.87
000:00:35.525,-15.5
000:00:35.550,2.67
000:00:35.575,7.79
000:00:35.600,-8.02
000:00:35.625,-19.62
000:00:35.650,-20.53
000:00:35.675,-1.22
000:00:35.700,17.25
000:00:35.725,16.64
000:00:35.750,-4.58
000:00:35.775,-1.91
000:00:35.800,5.88
000:00:35.825,-3.74
000:00:35.850,6.34
000:00:35.875,17.86
000:00:35.900,12.52
000:00:35.925,14.5
000:00:35.950,-2.37
000:00:35.975,-10.53
000:00:36.000,4.5
000:00:36.025,13.51
000:00:36.050,12.75
000:00:36.075,4.12
000:00:36.100,-2.44
000:00:36.125,1.68
000:00:36.150,8.85
000:00:36.175,10.84
000:00:36.200,1.91
000:00:36.225,-24.96
000:00:36.250,-12.14
000:00:36.275,14.58
000:00:36.300,-6.72
000:00:36.325,-25.04
000:00:36.350,-9.77
000:00:36.375,-5.27
000:00:36.400,-11.07
000:00:36.425,-7.71
000:00:36.450,4.81
000:00:36.475,4.89
000:00:36.500,-17.1
000:00:36.525,-18.24
000:00:36.550,9.01
000:00:36.575,18.02
000:00:36.600,-10.84
000:00:36.625,-22.98
000:00:36.650,11.37
000:00:36.675,29.24
000:00:36.700,-0.15
000:00:36.725,-17.1
000:00:36.750,2.44
000:00:36.775,0.61
000:00:36.800,-7.71
000:00:36.825,-1.53
000:00:36.850,8.4
000:00:36.875,0.38
000:00:36.900,-8.24
000:00:36.925,-2.9
000:00:36.950,11.45
000:00:36.975,5.73
000:00:37.000,-4.81
000:00:37.025,0.38
000:00:37.050,4.43
000:00:37.075,-0.84
000:00:37.100,-9.77
000:00:37.125,-2.52
000:00:37.150,0.46
000:00:37.175,-14.35
000:00:37.200,-6.34
000:00:37.225,-1.6
000:00:37.250,-4.58
000:00:37.275,21.53
000:00:37.300,20.69
000:00:37.325,-8.7
000:00:37.350,-16.34
000:00:37.375,11.07
000:00:37.400,26.49
000:00:37.425,8.85
000:00:37.450,-11.22
000:00:37.475,-12.37
000:00:37.500,-7.94
000:00:37.525,-19.69
000:00:37.550,-30.31
000:00:37.575,-16.41
000:00:37.600,-3.44
000:00:37.625,-12.21
000:00:37.650,-11.3
000:00:37.675,7.63
000:00:37.700,-15.5
000:00:37.725,-30.08
000:00:37.750,-0.84
000:00:37.775,35.5
000:00:37.800,12.98
000:00:37.825,-16.34
000:00:37.850,-8.47
000:00:37.875,2.21
000:00:37.900,-3.89
000:00:37.925,-10.08
000:00:37.950,-8.85
000:00:37.975,6.56
000:00:38.000,2.98
000:00:38.025,-0.92
000:00:38.050,0.31
000:00:38.075,6.72
000:00:38.100,-4.5
000:00:38.125,-7.25
000:00:38.150,-1.07
000:00:38.175,0.23
000:00:38.200,-18.85
000:00:38.225,-22.37
000:00:38.250,-3.74
000:00:38.275,10.46
000:00:38.300,0.53
000:00:38.325,-13.66
000:00:38.350,-23.28
000:00:38.375,-1.76
000:00:38.400,3.51
000:00:38.425,-6.34
000:00:38.450,-14.5
000:00:38.475,-2.37
000:00:38.500,1.6
000:00:38.525,-12.82
000:00:38.550,-22.6
000:00:38.575,-0.69
000:00:38.600,9.08
000:00:38.625,-7.63
000:00:38.650,-18.4
000:00:38.675,-0.31
000:00:38.700,3.82
000:00:38.725,-3.59
000:00:38.750,-11.15
000:00:38.775,0.76
000:00:38.800,8.32
000:00:38.825,-2.44
000:00:38.850,-4.73
000:00:38.875,6.95
000:00:38.900,13.82
000:00:38.925,2.52
000:00:38.950,0.61
000:00:38.975,19.01
000:00:39.000,0.0
000:00:39.025,-20.08
000:00:39.050,-7.56
000:00:39.075,22.52
000:00:39.100,20.31
000:00:39.125,7.1
000:00:39.150,-6.72
000:00:39.175,-12.82
000:00:39.200,-9.69
000:00:39.225,-15.57
000:00:39.250,-22.37
000:00:39.275,-8.78
000:00:39.300,-2.9
000:00:39.325,-15.42
000:00:39.350,-10.92
000:00:39.375,13.74
000:00:39.400,-3.21
000:00:39.425,-9.08
000:00:39.450,8.24
000:00:39.475,17.79
000:00:39.500,0.84
000:00:39.525,-6.11
000:00:39.550,-3.36
000:00:39.575,12.82
000:00:39.600,23.28
000:00:39.625,12.29
000:00:39.650,-3.51
000:00:39.675,8.32
000:00:39.700,10.38
000:00:39.725,-6.49
000:00:39.750,-20.38
000:00:39.775,-12.75
000:00:39.800,1.83
000:00:39.825,13.13
000:00:39.850,-6.41
000:00:39.875,-16.18
000:00:39.900,-0.69
000:00:39.925,9.08
000:00:39.950,-7.48
000:00:39.975,-9.69
000:00:40.000,5.5
000:00:40.025,13.36
000:00:40.050,-0.23
000:00:40.075,0.0
000:00:40.100,4.27
000:00:40.125,-0.38
000:00:40.150,0.53
000:00:40.175,7.94
000:00:40.200,12.06
000:00:40.225,10.23
000:00:40.250,1.3
000:00:40.275,5.34
000:00:40.300,14.2
000:00:40.325,5.19
000:00:40.350,-5.42
000:00:40.375,-0.23
000:00:40.400,6.41
000:00:40.425,11.76
000:00:40.450,-5.11
000:00:40.475,-13.66
000:00:40.500,5.57
000:00:40.525,25.11
000:00:40.550,3.97
000:00:40.575,0.92
000:00:40.600,21.15
000:00:40.625,13.36
000:00:40.650,-7.63
000:00:40.675,8.7
000:00:40.700,24.35
000:00:40.725,-0.99
000:00:40.750,-10.76
000:00:40.775,-0.99
000:00:40.800,2.06
000:00:40.825,0.53
000:00:40.850,-7.48
000:00:40.875,-6.49
000:00:40.900,7.63
000:00:40.925,6.95
000:00:40.950,-10.23
000:00:40.975,-7.71
000:00:41.000,13.59
000:00:41.025,29.69
000:00:41.050,19.62
000:00:41.075,-11.76
000:00:41.100,-15.11
000:00:41.125,-2.44
000:00:41.150,-1.45
000:00:41.175,-10.08
000:00:41.200,1.07
000:00:41.225,14.96
000:00:41.250,8.47
000:00:41.275,-8.7
000:00:41.300,-9.85
000:00:41.325,9.01
000:00:41.350,18.32
000:00:41.375,2.37
000:00:41.400,-14.12
000:00:41.425,-2.75
000:00:41.450,11.91
000:00:41.475,4.12
000:00:41.500,-5.27
000:00:41.525,5.42
000:00:41.550,4.27
000:00:41.575,-8.63
000:00:41.600,-1.6
000:00:41.625,18.24
000:00:41.650,20.46
000:00:41.675,11.76
000:00:41.700,-1.45
000:00:41.725,-7.94
000:00:41.750,-5.27
000:00:41.775,14.73
000:00:41.800,17.18
000:00:41.825,11.37
000:00:41.850,0.92
000:00:41.875,-2.98
000:00:41.900,8.7
000:00:41.925,21.91
000:00:41.950,7.63
000:00:41.975,-3.13
000:00:42.000,-3.59
000:00:42.025,-2.52
000:00:42.050,3.51
000:00:42.075,21.45
000:00:42.100,16.26
000:00:42.125,-0.08
000:00:42.150,-7.63
000:00:42.175,5.8
000:00:42.200,10.23
000:00:42.225,9.92
000:00:42.250,-3.05
000:00:42.275,-8.7
000:00:42.300,-11.6
000:00:42.325,8.93
000:00:42.350,18.78
000:00:42.375,9.39
000:00:42.400,-3.28
000:00:42.425,-9.39
000:00:42.450,-5.73
000:00:42.475,9.69
000:00:42.500,7.1
000:00:42.525,-1.53
000:00:42.550,6.26
000:00:42.575,12.29
000:00:42.600,7.86
000:00:42.625,12.6
000:00:42.650,6.79
000:00:42.675,-2.37
000:00:42.700,-7.25
000:00:42.725,-0.99
000:00:42.750,7.1
000:00:42.775,-6.72
000:00:42.800,-29.16
000:00:42.825,-24.12
000:00:42.850,-9.24
000:00:42.875,-11.98
000:00:42.900,-18.63
000:00:42.925,-13.36
000:00:42.950,-6.03
000:00:42.975,-18.47
000:00:43.000,-36.72
000:00:43.025,-23.28
000:00:43.050,-3.28
000:00:43.075,-6.95
000:00:43.100,-16.03
000:00:43.125,-15.19
000:00:43.150,-1.76
000:00:43.175,4.96
000:00:43.200,-3.28
000:00:43.225,-8.85
000:00:43.250,-6.87
000:00:43.275,1.68
000:00:43.300,2.98
000:00:43.325,3.51
000:00:43.350,19.08
000:00:43.375,2.9
000:00:43.400,-12.75
000:00:43.425,-3.36
000:00:43.450,0.46
000:00:43.475,-6.79
000:00:43.500,-6.11
000:00:43.525,-7.33
000:00:43.550,-0.38
000:00:43.575,-1.91
000:00:43.600,-11.3
000:00:43.625,-13.82
000:00:43.650,-5.04
000:00:43.675,2.6
000:00:43.700,-11.68
000:00:43.725,-17.56
000:00:43.750,0.08
000:00:43.775,16.18
000:00:43.800,-3.05
000:00:43.825,-21.76
000:00:43.850,-14.27
000:00:43.875,-9.08
000:00:43.900,-6.79
000:00:43.925,-9.08
000:00:43.950,-12.6
000:00:43.975,-10.15
000:00:44.000,-8.4
000:00:44.025,0.15
000:00:44.050,-2.9
000:00:44.075,-13.05
000:00:44.100,-15.42
000:00:44.125,-12.06
000:00:44.150,8.78
000:00:44.175,6.34
000:00:44.200,-6.64
000:00:44.225,-3.97
000:00:44.250,10.92
000:00:44.275,15.19
000:00:44.300,10.38
000:00:44.325,5.19
000:00:44.350,9.16
000:00:44.375,11.91
000:00:44.400,-10.61
000:00:44.425,-21.53
000:00:44.450,-8.09
000:00:44.475,7.48
000:00:44.500,-0.76
000:00:44.525,-7.56
000:00:44.550,7.79
000:00:44.575,13.82
000:00:44.600,-8.78
000:00:44.625,-8.02
000:00:44.650,13.74
000:00:44.675,3.89
000:00:44.700,-12.75
000:00:44.725,-6.87
000:00:44.750,13.21
000:00:44.775,9.47
000:00:44.800,-3.66
000:00:44.825,2.67
000:00:44.850,19.16
000:00:44.875,25.5
000:00:44.900,-2.37
000:00:44.925,-13.44
000:00:44.950,9.54
000:00:44.975,27.1
000:00:45.000,3.74
000:00:45.025,-4.73
000:00:45.050,3.28
000:00:45.075,23.36
000:00:45.100,16.56
000:00:45.125,-8.55
000:00:45.150,-7.48
000:00:45.175,19.77
000:00:45.200,27.33
000:00:45.225,17.33
000:00:45.250,-0.23
000:00:45.275,-0.31
000:00:45.300,-1.98
000:00:45.325,-7.1
000:00:45.350,-5.19
000:00:45.375,9.39
000:00:45.400,-10.84
000:00:45.425,-16.03
000:00:45.450,2.75
000:00:45.475,11.45
000:00:45.500,-11.3
000:00:45.525,-13.59
000:00:45.550,8.09
000:00:45.575,28.93
000:00:45.600,10.46
000:00:45.625,-11.22
000:00:45.650,-9.31
000:00:45.675,4.5
000:00:45.700,-1.76
000:00:45.725,-9.31
000:00:45.750,4.81
000:00:45.775,15.04
000:00:45.800,-6.79
000:00:45.825,-6.49
000:00:45.850,5.57
000:00:45.875,25.5
000:00:45.900,17.48
000:00:45.925,-2.37
000:00:45.950,-14.73
000:00:45.975,-4.2
000:00:46.000,12.82
000:00:46.025,14.35
000:00:46.050,-9.39
000:00:46.075,-15.19
000:00:46.100,5.88
000:00:46.125,27.86
000:00:46.150,15.11
000:00:46.175,3.59
000:00:46.200,6.41
000:00:46.225,8.17
000:00:46.250,-5.5
000:00:46.275,-16.72
000:00:46.300,40.46
000:00:46.325,0.0
000:00:46.350,0.0
000:00:46.375,0.0
000:00:46.400,0.0
000:00:46.425,0.0
000:00:46.450,0.0
000:00:46.475,-19.69
000:00:46.500,-42.9
000:00:46.525,-42.21
000:00:46.550,0.0
000:00:46.575,0.0
000:00:46.600,0.0
000:00:46.625,0.0
000:00:46.650,0.0
000:00:46.675,0.0
000:00:46.700,-38.55
000:00:46.725,-48.93
000:00:46.750,0.0
000:00:46.775,0.0
000:00:46.800,-22.82
000:00:46.825,-31.98
000:00:46.850,-40.23
000:00:46.875,-29.85
000:00:46.900,-6.03
000:00:46.925,-1.91
000:00:46.950,-16.64
000:00:46.975,-19.77
000:00:47.000,-1.6
000:00:47.025,1.15
000:00:47.050,-9.92
000:00:47.075,-12.29
000:00:47.100,-1.76
000:00:47.125,-6.18
000:00:47.150,-21.68
000:00:47.175,-1.3
000:00:47.200,17.79
000:00:47.225,6.87
000:00:47.250,-13.44
000:00:47.275,-21.3
000:00:47.300,-13.51
000:00:47.325,4.43
000:00:47.350,-1.53
000:00:47.375,-3.97
000:00:47.400,-0.15
000:00:47.425,-11.53
000:00:47.450,-16.34
000:00:47.475,3.13
000:00:47.500,1.3
000:00:47.525,-16.95
000:00:47.550,-25.88
000:00:47.575,-12.44
000:00:47.600,5.88
000:00:47.625,13.97
000:00:47.650,5.88
000:00:47.675,-10.92
000:00:47.700,8.63
000:00:47.725,30.69
000:00:47.750,26.87
000:00:47.775,9.39
000:00:47.800,9.16
000:00:47.825,17.56
000:00:47.850,6.56
000:00:47.875,-10.76
000:00:47.900,3.44
000:00:47.925,25.95
000:00:47.950,14.73
000:00:47.975,-6.41
000:00:48.000,-3.44
000:00:48.025,16.72
000:00:48.050,25.11
000:00:48.075,8.4
000:00:48.100,-15.19
000:00:48.125,-5.04
000:00:48.150,5.42
000:00:48.175,-0.84
000:00:48.200,4.05
000:00:48.225,9.92
000:00:48.250,-1.22
000:00:48.275,-5.88
000:00:48.300,8.63
000:00:48.325,25.57
000:00:48.350,16.56
000:00:48.375,-3.21
000:00:48.400,-6.79
000:00:48.425,13.74
000:00:48.450,28.4
000:00:48.475,15.19
000:00:48.500,-6.11
000:00:48.525,2.75
000:00:48.550,16.18
000:00:48.575,8.55
000:00:48.600,2.44
000:00:48.625,9.69
000:00:48.650,-5.34
000:00:48.675,-11.15
000:00:48.700,-4.96
000:00:48.725,1.15
000:00:48.750,-1.37
000:00:48.775,-11.53
000:00:48.800,-5.8
000:00:48.825,13.28
000:00:48.850,21.98
000:00:48.875,6.41
000:00:48.900,1.83
000:00:48.925,17.48
000:00:48.950,6.87
000:00:48.975,-22.6
000:00:49.000,-22.75
000:00:49.025,-1.68
000:00:49.050,10.84
000:00:49.075,-6.87
000:00:49.100,-27.18
000:00:49.125,-10.38
000:00:49.150,1.15
000:00:49.175,-9.92
000:00:49.200,-14.89
000:00:49.225,2.14
000:00:49.250,5.34
000:00:49.275,-9.69
000:00:49.300,-15.19
000:00:49.325,2.98
000:00:49.350,10.84
000:00:49.375,1.07
000:00:49.400,-12.67
000:00:49.425,6.72
000:00:49.450,17.63
000:00:49.475,6.49
000:00:49.500,2.44
000:00:49.525,8.63
000:00:49.550,5.27
000:00:49.575,-1.83
000:00:49.600,-26.03
000:00:49.625,-20.61
000:00:49.650,1.07
000:00:49.675,6.18
000:00:49.700,-6.95
000:00:49.725,-14.81
000:00:49.750,-11.83
000:00:49.775,-3.44
000:00:49.800,-13.51
000:00:49.825,-17.94
000:00:49.850,-3.51
000:00:49.875,6.26
000:00:49.900,-3.51
000:00:49.925,-6.49
000:00:49.950,-8.4
000:00:49.975,1.98
000:00:50.000,-12.9
000:00:50.025,-13.13
000:00:50.050,6.56
000:00:50.075,3.13
000:00:50.100,-19.31
000:00:50.125,-8.02
000:00:50.150,0.76
000:00:50.175,-7.63
000:00:50.200,-6.87
000:00:50.225,6.79
000:00:50.250,10.61
000:00:50.275,2.37
000:00:50.300,-5.27
000:00:50.325,9.77
000:00:50.350,18.32
000:00:50.375,-0.76
000:00:50.400,-13.05
000:00:50.425,1.45
000:00:50.450,19.77
000:00:50.475,16.79
000:00:50.500,4.5
000:00:50.525,-0.15
000:00:50.550,-0.99
000:00:50.575,5.5
000:00:50.600,3.13
000:00:50.625,-10.0
000:00:50.650,-3.36
000:00:50.675,-1.3
000:00:50.700,-9.77
000:00:50.725,-10.23
000:00:50.750,-14.73
000:00:50.775,-31.68
000:00:50.800,0.0
000:00:50.825,0.0
000:00:50.850,0.0
000:00:50.875,-46.49
000:00:50.900,0.0
000:00:50.925,0.0
000:00:50.950,0.0
000:00:50.975,-23.89
000:00:51.000,-20.53
000:00:51.025,-24.35
000:00:51.050,-18.09
000:00:51.075,-21.76
000:00:51.100,-28.32
000:00:51.125,-20.99
000:00:51.150,-18.24
000:00:51.175,-27.56
000:00:51.200,-38.55
000:00:51.225,-19.92
000:00:51.250,1.3
000:00:51.275,5.11
000:00:51.300,-5.11
000:00:51.325,-7.33
000:00:51.350,7.33
000:00:51.375,9.39
000:00:51.400,-2.6
000:00:51.425,2.06
000:00:51.450,9.92
000:00:51.475,20.84
000:00:51.500,18.85
000:00:51.525,8.93
000:00:51.550,2.6
000:00:51.575,11.6
000:00:51.600,14.96
000:00:51.625,7.56
000:00:51.650,7.1
000:00:51.675,9.39
000:00:51.700,2.67
000:00:51.725,8.02
000:00:51.750,13.82
000:00:51.775,13.89
000:00:51.800,6.95
000:00:51.825,-1.68
000:00:51.850,4.05
000:00:51.875,19.08
000:00:51.900,27.79
000:00:51.925,26.26
000:00:51.950,12.75
000:00:51.975,6.56
000:00:52.000,4.43
000:00:52.025,12.82
000:00:52.050,17.33
000:00:52.075,12.52
000:00:52.100,4.58
000:00:52.125,7.63
000:00:52.150,21.76
000:00:52.175,27.33
000:00:52.200,15.8
000:00:52.225,14.12
000:00:52.250,23.51
000:00:52.275,28.93
000:00:52.300,18.7
000:00:52.325,14.81
000:00:52.350,22.06
000:00:52.375,27.63
000:00:52.400,19.01
000:00:52.425,9.08
000:00:52.450,15.5
000:00:52.475,31.91
000:00:52.500,29.54
000:00:52.525,18.55
000:00:52.550,16.41
000:00:52.575,29.85
000:00:52.600,16.03
000:00:52.625,2.82
000:00:52.650,5.65
000:00:52.675,14.27
000:00:52.700,12.29
000:00:52.725,15.19
000:00:52.750,15.42
000:00:52.775,17.79
000:00:52.800,10.23
000:00:52.825,8.24
000:00:52.850,4.73
000:00:52.875,13.36
000:00:52.900,17.71
000:00:52.925,10.84
000:00:52.950,10.46
000:00:52.975,10.46
000:00:53.000,8.02
000:00:53.025,8.47
000:00:53.050,3.21
000:00:53.075,10.15
000:00:53.100,6.41
000:00:53.125,-4.5
000:00:53.150,2.06
000:00:53.175,18.02
000:00:53.200,6.03
000:00:53.225,-0.38
000:00:53.250,-3.44
000:00:53.275,25.04
000:00:53.300,0.0
000:00:53.325,0.0
000:00:53.350,0.0
000:00:53.375,0.0
000:00:53.400,0.0
000:00:53.425,0.0
000:00:53.450,1.76
000:00:53.475,-2.06
000:00:53.500,-13.74
000:00:53.525,-34.27
000:00:53.550,-39.24
000:00:53.575,-38.47
000:00:53.600,-28.93
000:00:53.625,-26.79
000:00:53.650,-36.11
000:00:53.675,-32.67
000:00:53.700,-14.2
000:00:53.725,-11.37
000:00:53.750,-21.76
000:00:53.775,-18.32
000:00:53.800,-12.52
000:00:53.825,-19.01
000:00:53.850,-12.37
000:00:53.875,-4.12
000:00:53.900,-8.93
000:00:53.925,-9.24
000:00:53.950,-0.99
000:00:53.975,11.98
000:00:54.000,4.89
000:00:54.025,-10.38
000:00:54.050,-17.25
000:00:54.075,-9.77
000:00:54.100,9.69
000:00:54.125,5.65
000:00:54.150,-7.4
000:00:54.175,-0.84
000:00:54.200,7.71
000:00:54.225,2.52
000:00:54.250,-20.84
000:00:54.275,-37.63
000:00:54.300,-20.76
000:00:54.325,1.6
000:00:54.350,3.13
000:00:54.375,8.02
000:00:54.400,-0.08
000:00:54.425,-10.38
000:00:54.450,-4.35
000:00:54.475,3.44
000:00:54.500,5.5
000:00:54.525,5.34
000:00:54.550,-6.95
000:00:54.575,-5.27
000:00:54.600,-4.81
000:00:54.625,-12.6
000:00:54.650,-20.69
000:00:54.675,-9.08
000:00:54.700,13.82
000:00:54.725,14.96
000:00:54.750,-3.36
000:00:54.775,-6.03
000:00:54.800,16.11
000:00:54.825,32.29
000:00:54.850,21.07
000:00:54.875,-3.66
000:00:54.900,-5.88
000:00:54.925,3.21
000:00:54.950,9.69
000:00:54.975,10.31
000:00:55.000,7.63
000:00:55.025,-2.21
000:00:55.050,-14.81
000:00:55.075,-12.06
000:00:55.100,1.6
000:00:55.125,-0.23
000:00:55.150,-15.5
000:00:55.175,-15.95
000:00:55.200,5.34
000:00:55.225,6.56
000:00:55.250,-14.89
000:00:55.275,-28.63
000:00:55.300,-16.64
000:00:55.325,6.18
000:00:55.350,10.08
000:00:55.375,-3.13
000:00:55.400,-10.23
000:00:55.425,-1.45
000:00:55.450,3.36
000:00:55.475,-14.73
000:00:55.500,-19.77
000:00:55.525,-7.4
000:00:55.550,-5.11
000:00:55.575,-1.22
000:00:55.600,2.44
000:00:55.625,-2.52
000:00:55.650,-10.84
000:00:55.675,-7.25
000:00:55.700,-3.74
000:00:55.725,4.12
000:00:55.750,-3.28
000:00:55.775,-13.44
000:00:55.800,-5.19
000:00:55.825,10.08
000:00:55.850,-5.57
000:00:55.875,-18.7
000:00:55.900,-5.95
