TIME, 1-REF
000:00:27.925,-7.33
000:00:27.950,-5.8
000:00:27.975,-2.52
000:00:28.000,-12.67
000:00:28.025,-12.75
000:00:28.050,-9.01
000:00:28.075,-14.43
000:00:28.100,-8.55
000:00:28.125,-3.97
000:00:28.150,-18.09
000:00:28.175,-7.71
000:00:28.200,10.92
000:00:28.225,12.14
000:00:28.250,-9.31
000:00:28.275,-17.02
000:00:28.300,-20.31
000:00:28.325,-1.3
000:00:28.350,4.43
000:00:28.375,-1.37
000:00:28.400,-18.55
000:00:28.425,-14.66
000:00:28.450,0.84
000:00:28.475,4.5
000:00:28.500,-2.14
000:00:28.525,1.6
000:00:28.550,-8.32
000:00:28.575,-22.52
000:00:28.600,-31.53
000:00:28.625,-16.64
000:00:28.650,1.91
000:00:28.675,18.93
000:00:28.700,10.53
000:00:28.725,0.0
000:00:28.750,1.37
000:00:28.775,6.34
000:00:28.800,8.78
000:00:28.825,22.82
000:00:28.850,7.33
000:00:28.875,-7.86
000:00:28.900,-7.94
000:00:28.925,2.21
000:00:28.950,2.44
000:00:28.975,-1.68
000:00:29.000,-14.89
000:00:29.025,-21.45
000:00:29.050,-21.6
000:00:29.075,-30.0
000:00:29.100,-32.82
000:00:29.125,-11.37
000:00:29.150,-2.21
000:00:29.175,-5.27
000:00:29.200,-13.44
000:00:29.225,-10.69
000:00:29.250,-5.27
000:00:29.275,8.7
000:00:29.300,2.52
000:00:29.325,-1.15
000:00:29.350,4.43
000:00:29.375,-3.82
000:00:29.400,-22.82
000:00:29.425,-4.43
000:00:29.450,21.98
000:00:29.475,29.39
000:00:29.500,15.8
000:00:29.525,11.22
000:00:29.550,4.35
000:00:29.575,24.12
000:00:29.600,0.0
000:00:29.625,0.0
000:00:29.650,0.0
000:00:29.675,0.0
000:00:29.700,0.0
000:00:29.725,19.16
000:00:29.750,33.97
000:00:29.775,0.0
000:00:29.800,0.0
000:00:29.825,0.0
000:00:29.850,0.0
000:00:29.875,0.0
000:00:29.900,4.2
000:00:29.925,-29.62
000:00:29.950,-34.43
000:00:29.975,-36.26
000:00:30.000,-34.89
000:00:30.025,-47.71
000:00:30.050,0.0
000:00:30.075,0.0
000:00:30.100,0.0
000:00:30.125,-17.79
000:00:30.150,-5.8
000:00:30.175,-22.37
000:00:30.200,-31.22
000:00:30.225,-22.6
000:00:30.250,-3.36
000:00:30.275,0.84
000:00:30.300,-7.1
000:00:30.325,-16.26
000:00:30.350,-11.22
000:00:30.375,-13.74
000:00:30.400,-14.73
000:00:30.425,-20.31
000:00:30.450,-6.56
000:00:30.475,3.66
000:00:30.500,-1.6
000:00:30.525,-8.55
000:00:30.550,-4.66
000:00:30.575,3.82
000:00:30.600,-2.98
000:00:30.625,-25.04
000:00:30.650,-25.5
000:00:30.675,5.57
000:00:30.700,14.96
000:00:30.725,12.82
000:00:30.750,1.53
000:00:30.775,-26.41
000:00:30.800,-32.52
000:00:30.825,-6.34
000:00:30.850,12.75
000:00:30.875,15.04
000:00:30.900,-6.87
000:00:30.925,-12.44
000:00:30.950,14.43
000:00:30.975,21.3
000:00:31.000,-3.74
000:00:31.025,-21.37
000:00:31.050,-0.38
000:00:31.075,16.79
000:00:31.100,12.6
000:00:31.125,-2.6
000:00:31.150,-7.1
000:00:31.175,3.13
000:00:31.200,2.82
000:00:31.225,0.38
000:00:31.250,0.92
000:00:31.275,1.37
000:00:31.300,-19.69
000:00:31.325,-20.23
000:00:31.350,4.35
000:00:31.375,7.48
000:00:31.400,8.47
000:00:31.425,-2.75
000:00:31.450,-8.02
000:00:31.475,-13.13
000:00:31.500,-24.27
000:00:31.525,-21.07
000:00:31.550,-11.68
000:00:31.575,-5.73
000:00:31.600,0.31
000:00:31.625,-12.06
000:00:31.650,-12.29
000:00:31.675,4.27
000:00:31.700,5.73
000:00:31.725,8.02
000:00:31.750,17.1
000:00:31.775,20.99
000:00:31.800,0.38
000:00:31.825,-10.0
000:00:31.850,-2.06
000:00:31.875,25.5
000:00:31.900,20.31
000:00:31.925,-4.73
000:00:31.950,-19.62
000:00:31.975,0.31
000:00:32.000,14.12
000:00:32.025,7.94
000:00:32.050,-0.38
000:00:32.075,0.31
000:00:32.100,-13.21
000:00:32.125,-13.74
000:00:32.150,2.67
000:00:32.175,11.45
000:00:32.200,3.36
000:00:32.225,1.45
000:00:32.250,8.09
000:00:32.275,4.81
000:00:32.300,7.48
000:00:32.325,7.71
000:00:32.350,12.67
000:00:32.375,23.05
000:00:32.400,10.61
000:00:32.425,-7.25
000:00:32.450,-2.14
000:00:32.475,12.67
000:00:32.500,7.1
000:00:32.525,-15.57
000:00:32.550,-15.34
000:00:32.575,8.32
000:00:32.600,25.19
000:00:32.625,5.19
000:00:32.650,-22.9
000:00:32.675,-16.03
000:00:32.700,15.42
000:00:32.725,23.59
000:00:32.750,1.53
000:00:32.775,-20.84
000:00:32.800,-9.08
000:00:32.825,17.56
000:00:32.850,13.59
000:00:32.875,-5.34
000:00:32.900,-5.04
000:00:32.925,0.92
000:00:32.950,3.82
000:00:32.975,9.77
000:00:33.000,10.99
000:00:33.025,-7.79
000:00:33.050,-27.25
000:00:33.075,-23.66
000:00:33.100,6.18
000:00:33.125,13.74
000:00:33.150,2.29
000:00:33.175,-16.11
000:00:33.200,-29.54
000:00:33.225,-11.91
000:00:33.250,3.82
000:00:33.275,-8.78
000:00:33.300,-17.18
000:00:33.325,-17.79
000:00:33.350,-13.74
000:00:33.375,-22.67
000:00:33.400,-22.67
000:00:33.425,-8.09
000:00:33.450,-11.83
000:00:33.475,-13.21
000:00:33.500,-7.63
000:00:33.525,-1.07
000:00:33.550,6.03
000:00:33.575,1.91
000:00:33.600,6.56
000:00:33.625,4.73
000:00:33.650,2.29
000:00:33.675,6.56
000:00:33.700,13.59
000:00:33.725,9.08
000:00:33.750,-4.05
000:00:33.775,2.98
000:00:33.800,20.15
000:00:33.825,15.27
000:00:33.850,3.59
000:00:33.875,-24.81
000:00:33.900,-9.54
000:00:33.925,21.76
000:00:33.950,23.13
000:00:33.975,6.49
000:00:34.000,-1.3
000:00:34.025,-5.57
000:00:34.050,-12.6
000:00:34.075,-7.48
000:00:34.100,14.35
000:00:34.125,14.27
000:00:34.150,-12.06
000:00:34.175,-28.78
000:00:34.200,-17.56
000:00:34.225,5.73
000:00:34.250,14.43
000:00:34.275,-4.27
000:00:34.300,-13.05
000:00:34.325,-1.37
000:00:34.350,1.15
000:00:34.375,-8.78
000:00:34.400,0.61
000:00:34.425,28.78
000:00:34.450,31.22
000:00:34.475,-3.44
000:00:34.500,-11.83
000:00:34.525,-1.91
000:00:34.550,7.48
000:00:34.575,6.34
000:00:34.600,2.44
000:00:34.625,-5.34
000:00:34.650,-18.09
000:00:34.675,-23.97
000:00:34.700,-2.6
000:00:34.725,19.01
000:00:34.750,16.11
000:00:34.775,8.93
000:00:34.800,11.68
000:00:34.825,15.04
000:00:34.850,4.58
000:00:34.875,-4.12
000:00:34.900,6.49
000:00:34.925,24.05
000:00:34.950,16.11
000:00:34.975,-6.03
000:00:35.000,-9.47
000:00:35.025,5.04
000:00:35.050,16.49
000:00:35.075,11.83
000:00:35.100,4.12
000:00:35.125,-12.6
000:00:35.150,-27.71
000:00:35.175,-20.15
000:00:35.200,-7.48
000:00:35.225,2.67
000:00:35.250,0.38
000:00:35.275,-26.79
000:00:35.300,-31.91
000:00:35.325,-14.43
000:00:35.350,3.05
000:00:35.375,-4.43
000:00:35.400,-17.33
000:00:35.425,-17.63
000:00:35.450,-25.95
000:00:35.475,-37.94
000:00:35.500,-36.26
000:00:35.525,4.43
000:00:35.550,37.1
000:00:35.575,23.51
000:00:35.600,0.84
000:00:35.625,5.5
000:00:35.650,28.93
000:00:35.675,28.09
000:00:35.700,17.56
000:00:35.725,25.88
000:00:35.750,24.66
000:00:35.775,-3.74
000:00:35.800,-10.61
000:00:35.825,25.27
000:00:35.850,0.0
000:00:35.875,0.0
000:00:35.900,4.35
000:00:35.925,-3.21
000:00:35.950,14.58
000:00:35.975,12.98
000:00:36.000,13.28
000:00:36.025,18.17
000:00:36.050,14.2
000:00:36.075,-4.81
000:00:36.100,-22.75
000:00:36.125,-20.08
000:00:36.150,12.21
000:00:36.175,28.32
000:00:36.200,14.35
000:00:36.225,-8.24
000:00:36.250,-11.3
000:00:36.275,-11.98
000:00:36.300,2.44
000:00:36.325,12.37
000:00:36.350,2.06
000:00:36.375,-15.73
000:00:36.400,-12.52
000:00:36.425,3.21
000:00:36.450,11.53
000:00:36.475,11.6
000:00:36.500,2.98
000:00:36.525,3.44
000:00:36.550,4.2
000:00:36.575,-16.79
000:00:36.600,-25.88
000:00:36.625,-8.85
000:00:36.650,6.72
000:00:36.675,6.49
000:00:36.700,-13.82
000:00:36.725,-22.21
000:00:36.750,-11.22
000:00:36.775,-11.83
000:00:36.800,-16.95
000:00:36.825,-14.27
000:00:36.850,-4.12
000:00:36.875,-26.18
000:00:36.900,-31.6
000:00:36.925,-7.4
000:00:36.950,12.75
000:00:36.975,-15.5
000:00:37.000,-39.77
000:00:37.025,-28.78
000:00:37.050,-5.19
000:00:37.075,4.35
000:00:37.100,1.68
000:00:37.125,4.73
000:00:37.150,12.75
000:00:37.175,-6.26
000:00:37.200,-18.63
000:00:37.225,-11.6
000:00:37.250,21.83
000:00:37.275,24.5
000:00:37.300,-3.51
000:00:37.325,-18.55
000:00:37.350,-8.24
000:00:37.375,-0.23
000:00:37.400,3.89
000:00:37.425,3.82
000:00:37.450,-0.92
000:00:37.475,-20.23
000:00:37.500,-21.98
000:00:37.525,-7.86
000:00:37.550,9.77
000:00:37.575,8.7
000:00:37.600,8.78
000:00:37.625,12.44
000:00:37.650,16.11
000:00:37.675,10.0
000:00:37.700,11.3
000:00:37.725,21.91
000:00:37.750,29.54
000:00:37.775,14.73
000:00:37.800,5.8
000:00:37.825,16.34
000:00:37.850,3.28
000:00:37.875,-23.36
000:00:37.900,-17.02
000:00:37.925,7.63
000:00:37.950,21.98
000:00:37.975,4.05
000:00:38.000,-6.87
000:00:38.025,-11.07
000:00:38.050,-8.55
000:00:38.075,-5.11
000:00:38.100,4.89
000:00:38.125,-5.88
000:00:38.150,-9.16
000:00:38.175,-10.08
000:00:38.200,-19.54
000:00:38.225,-12.82
000:00:38.250,17.25
000:00:38.275,22.67
000:00:38.300,3.51
000:00:38.325,-8.17
000:00:38.350,0.53
000:00:38.375,6.11
000:00:38.400,4.96
000:00:38.425,5.04
000:00:38.450,15.57
000:00:38.475,21.15
000:00:38.500,6.41
000:00:38.525,-7.94
000:00:38.550,1.37
000:00:38.575,17.4
000:00:38.600,21.45
000:00:38.625,6.56
000:00:38.650,-3.05
000:00:38.675,4.27
000:00:38.700,15.5
000:00:38.725,19.01
000:00:38.750,9.92
000:00:38.775,2.29
000:00:38.800,-0.23
000:00:38.825,7.63
000:00:38.850,20.92
000:00:38.875,11.53
000:00:38.900,-0.76
000:00:38.925,1.68
000:00:38.950,3.89
000:00:38.975,9.54
000:00:39.000,-2.06
000:00:39.025,-19.69
000:00:39.050,-6.26
000:00:39.075,13.59
000:00:39.100,14.27
000:00:39.125,1.76
000:00:39.150,-15.34
000:00:39.175,-8.55
000:00:39.200,-0.31
000:00:39.225,2.44
000:00:39.250,6.95
000:00:39.275,7.18
000:00:39.300,-12.6
000:00:39.325,-31.45
000:00:39.350,-25.27
000:00:39.375,-1.6
000:00:39.400,10.76
000:00:39.425,-1.45
000:00:39.450,-10.38
000:00:39.475,-0.76
000:00:39.500,16.41
000:00:39.525,4.5
000:00:39.550,-14.96
000:00:39.575,-4.43
000:00:39.600,5.95
000:00:39.625,-1.07
000:00:39.650,-7.48
000:00:39.675,0.99
000:00:39.700,10.15
000:00:39.725,0.53
000:00:39.750,-19.01
000:00:39.775,-24.5
000:00:39.800,-10.23
000:00:39.825,2.37
000:00:39.850,-8.93
000:00:39.875,-12.37
000:00:39.900,-10.31
000:00:39.925,-13.05
000:00:39.950,-14.81
000:00:39.975,-8.24
000:00:40.000,12.82
000:00:40.025,12.82
000:00:40.050,-0.31
000:00:40.075,-4.96
000:00:40.100,15.57
000:00:40.125,23.66
000:00:40.150,7.4
000:00:40.175,-1.6
000:00:40.200,14.66
000:00:40.225,27.1
000:00:40.250,6.41
000:00:40.275,-12.98
000:00:40.300,5.27
000:00:40.325,17.48
000:00:40.350,10.38
000:00:40.375,-0.31
000:00:40.400,4.05
000:00:40.425,2.75
000:00:40.450,-4.05
000:00:40.475,-7.94
000:00:40.500,5.5
000:00:40.525,8.63
000:00:40.550,-7.25
000:00:40.575,-7.86
000:00:40.600,10.76
000:00:40.625,7.63
000:00:40.650,-4.5
000:00:40.675,-9.54
000:00:40.700,2.75
000:00:40.725,5.42
000:00:40.750,4.89
000:00:40.775,-3.74
000:00:40.800,-9.31
000:00:40.825,-1.83
000:00:40.850,3.82
000:00:40.875,8.4
000:00:40.900,16.95
000:00:40.925,2.44
000:00:40.950,-6.72
000:00:40.975,-13.89
000:00:41.000,1.76
000:00:41.025,11.98
000:00:41.050,-8.7
000:00:41.075,-19.54
000:00:41.100,-0.31
000:00:41.125,2.21
000:00:41.150,-6.49
000:00:41.175,-17.18
000:00:41.200,-13.82
000:00:41.225,4.66
000:00:41.250,8.47
000:00:41.275,-17.18
000:00:41.300,-13.36
000:00:41.325,-1.45
000:00:41.350,7.25
000:00:41.375,-2.75
000:00:41.400,-9.01
000:00:41.425,-4.81
000:00:41.450,3.97
000:00:41.475,1.68
000:00:41.500,-4.5
000:00:41.525,-6.34
000:00:41.550,-1.37
000:00:41.575,-12.52
000:00:41.600,-15.04
000:00:41.625,-10.23
000:00:41.650,-8.78
000:00:41.675,-2.98
000:00:41.700,4.27
000:00:41.725,5.27
000:00:41.750,12.44
000:00:41.775,5.19
000:00:41.800,-3.44
000:00:41.825,12.44
000:00:41.850,31.37
000:00:41.875,7.48
000:00:41.900,-7.48
000:00:41.925,12.37
000:00:41.950,28.09
000:00:41.975,26.79
000:00:42.000,17.1
000:00:42.025,-3.05
000:00:42.050,-7.56
000:00:42.075,3.36
000:00:42.100,9.16
000:00:42.125,-0.99
000:00:42.150,-2.52
000:00:42.175,-5.95
000:00:42.200,3.82
000:00:42.225,21.53
000:00:42.250,0.53
000:00:42.275,-31.91
000:00:42.300,-23.59
000:00:42.325,-4.73
000:00:42.350,3.89
000:00:42.375,-4.05
000:00:42.400,-8.78
000:00:42.425,-4.89
000:00:42.450,2.44
000:00:42.475,-8.4
000:00:42.500,-11.91
000:00:42.525,-7.25
000:00:42.550,-9.39
000:00:42.575,-1.15
000:00:42.600,4.96
000:00:42.625,7.4
000:00:42.650,5.88
000:00:42.675,7.4
000:00:42.700,13.21
000:00:42.725,16.72
000:00:42.750,2.82
000:00:42.775,-4.81
000:00:42.800,8.85
000:00:42.825,16.41
000:00:42.850,5.65
000:00:42.875,-3.66
000:00:42.900,-5.42
000:00:42.925,6.95
000:00:42.950,6.11
000:00:42.975,-10.23
000:00:43.000,-20.99
000:00:43.025,0.53
000:00:43.050,9.01
000:00:43.075,-9.01
000:00:43.100,-20.76
000:00:43.125,-9.24
000:00:43.150,-16.26
000:00:43.175,-24.27
000:00:43.200,-21.3
000:00:43.225,-15.88
000:00:43.250,-8.63
000:00:43.275,-13.13
000:00:43.300,-21.15
000:00:43.325,-10.31
000:00:43.350,2.37
000:00:43.375,-6.49
000:00:43.400,-22.06
000:00:43.425,-20.38
000:00:43.450,-11.37
000:00:43.475,-9.69
000:00:43.500,-6.03
000:00:43.525,-2.14
000:00:43.550,-6.26
000:00:43.575,-9.62
000:00:43.600,-13.97
000:00:43.625,-6.11
000:00:43.650,4.12
000:00:43.675,-7.71
000:00:43.700,-12.6
000:00:43.725,-4.81
000:00:43.750,-4.05
000:00:43.775,-11.83
000:00:43.800,-10.23
000:00:43.825,3.74
000:00:43.850,12.6
000:00:43.875,3.21
000:00:43.900,10.61
000:00:43.925,18.17
000:00:43.950,1.07
000:00:43.975,-18.47
000:00:44.000,-37.18
000:00:44.025,0.0
000:00:44.050,0.0
000:00:44.075,-33.51
000:00:44.100,-19.54
000:00:44.125,-1.37
000:00:44.150,6.34
000:00:44.175,-3.36
000:00:44.200,-14.43
000:00:44.225,-9.01
000:00:44.250,13.82
000:00:44.275,18.7
000:00:44.300,9.62
000:00:44.325,2.37
000:00:44.350,3.51
000:00:44.375,-6.11
000:00:44.400,-7.56
000:00:44.425,3.97
000:00:44.450,25.42
000:00:44.475,35.11
000:00:44.500,30.61
000:00:44.525,28.47
000:00:44.550,39.92
000:00:44.575,40.15
000:00:44.600,26.87
000:00:44.625,34.12
000:00:44.650,0.0
000:00:44.675,0.0
000:00:44.700,0.0
000:00:44.725,0.0
000:00:44.750,0.0
000:00:44.775,0.0
000:00:44.800,-31.76
000:00:44.825,0.0
000:00:44.850,0.0
000:00:44.875,0.0
000:00:44.900,0.0
000:00:44.925,-49.24
000:00:44.950,0.0
000:00:44.975,0.0
000:00:45.000,0.0
000:00:45.025,0.0
000:00:45.050,0.0
000:00:45.075,0.0
000:00:45.100,0.0
000:00:45.125,0.0
000:00:45.150,0.0
000:00:45.175,0.0
000:00:45.200,0.0
000:00:45.225,-47.94
000:00:45.250,-47.4
000:00:45.275,-45.34
000:00:45.300,-45.27
000:00:45.325,-26.41
000:00:45.350,0.0
000:00:45.375,0.0
000:00:45.400,0.0
000:00:45.425,0.0
000:00:45.450,0.0
000:00:45.475,0.0
000:00:45.500,2.21
000:00:45.525,-19.85
000:00:45.550,-24.96
000:00:45.575,-12.67
000:00:45.600,-2.44
000:00:45.625,-8.47
000:00:45.650,-3.74
000:00:45.675,-6.64
000:00:45.700,-19.16
000:00:45.725,-15.57
000:00:45.750,-4.66
000:00:45.775,2.44
000:00:45.800,-4.5
000:00:45.825,-22.67
000:00:45.850,-14.89
000:00:45.875,13.05
000:00:45.900,18.78
000:00:45.925,3.44
000:00:45.950,4.43
000:00:45.975,19.92
000:00:46.000,21.3
000:00:46.025,27.48
000:00:46.050,37.18
000:00:46.075,29.62
000:00:46.100,16.95
000:00:46.125,11.98
000:00:46.150,27.94
000:00:46.175,39.39
000:00:46.200,23.44
000:00:46.225,1.91
000:00:46.250,-11.91
000:00:46.275,0.92
000:00:46.300,26.34
000:00:46.325,22.37
000:00:46.350,16.72
000:00:46.375,15.65
000:00:46.400,-3.51
000:00:46.425,-13.05
000:00:46.450,10.69
000:00:46.475,29.62
000:00:46.500,14.35
000:00:46.525,-10.23
000:00:46.550,-14.73
000:00:46.575,-5.42
000:00:46.600,-5.19
000:00:46.625,-16.11
000:00:46.650,-19.24
000:00:46.675,-4.5
000:00:46.700,2.75
000:00:46.725,-4.5
000:00:46.750,-10.99
000:00:46.775,-3.21
000:00:46.800,-0.61
000:00:46.825,-8.32
000:00:46.850,-7.86
000:00:46.875,-0.61
000:00:46.900,-2.6
000:00:46.925,-3.21
000:00:46.950,6.79
000:00:46.975,12.98
000:00:47.000,1.91
000:00:47.025,-10.69
000:00:47.050,-7.56
000:00:47.075,19.92
000:00:47.100,28.4
000:00:47.125,15.27
000:00:47.150,5.5
000:00:47.175,7.71
000:00:47.200,4.89
000:00:47.225,3.51
000:00:47.250,8.32
000:00:47.275,7.94
000:00:47.300,13.66
000:00:47.325,11.6
000:00:47.350,2.37
000:00:47.375,-0.31
000:00:47.400,-3.05
000:00:47.425,2.75
000:00:47.450,7.71
000:00:47.475,4.05
000:00:47.500,16.41
000:00:47.525,8.24
000:00:47.550,-4.05
000:00:47.575,3.89
000:00:47.600,11.22
000:00:47.625,-0.61
000:00:47.650,-12.9
000:00:47.675,-8.47
000:00:47.700,13.59
000:00:47.725,18.32
000:00:47.750,-1.68
000:00:47.775,-15.8
000:00:47.800,-22.44
000:00:47.825,-11.53
000:00:47.850,7.71
000:00:47.875,12.75
000:00:47.900,5.04
000:00:47.925,-4.5
000:00:47.950,-9.77
000:00:47.975,-4.12
000:00:48.000,17.18
000:00:48.025,10.76
000:00:48.050,-7.56
000:00:48.075,-16.56
000:00:48.100,-4.35
000:00:48.125,4.2
000:00:48.150,1.76
000:00:48.175,-4.89
000:00:48.200,-4.35
000:00:48.225,0.31
000:00:48.250,8.09
000:00:48.275,8.02
000:00:48.300,19.69
000:00:48.325,19.39
000:00:48.350,5.73
000:00:48.375,-3.59
000:00:48.400,2.98
000:00:48.425,11.83
000:00:48.450,8.93
000:00:48.475,6.03
000:00:48.500,9.54
000:00:48.525,5.19
000:00:48.550,0.38
000:00:48.575,-2.37
000:00:48.600,6.11
000:00:48.625,16.72
000:00:48.650,13.36
000:00:48.675,-2.82
000:00:48.700,-4.05
000:00:48.725,0.08
000:00:48.750,0.84
000:00:48.775,-6.11
000:00:48.800,-11.45
000:00:48.825,-8.55
000:00:48.850,2.98
000:00:48.875,-0.23
000:00:48.900,-5.27
000:00:48.925,-2.67
000:00:48.950,-3.28
000:00:48.975,-13.82
000:00:49.000,-22.06
000:00:49.025,-10.92
000:00:49.050,0.0
000:00:49.075,11.3
000:00:49.100,3.28
000:00:49.125,-15.95
000:00:49.150,-19.54
000:00:49.175,-1.07
000:00:49.200,26.26
000:00:49.225,22.82
000:00:49.250,-9.62
000:00:49.275,-24.27
000:00:49.300,-7.63
000:00:49.325,10.53
000:00:49.350,22.37
000:00:49.375,15.42
000:00:49.400,2.29
000:00:49.425,-4.35
000:00:49.450,-18.4
000:00:49.475,-21.6
000:00:49.500,1.53
000:00:49.525,16.11
000:00:49.550,1.53
000:00:49.575,-13.59
000:00:49.600,-7.86
000:00:49.625,17.18
000:00:49.650,19.77
000:00:49.675,-9.77
000:00:49.700,-23.97
000:00:49.725,-17.86
000:00:49.750,-15.65
000:00:49.775,-18.02
000:00:49.800,-4.12
000:00:49.825,19.08
000:00:49.850,17.33
000:00:49.875,-6.11
000:00:49.900,-18.85
000:00:49.925,-12.67
000:00:49.950,-14.43
000:00:49.975,-30.61
000:00:50.000,-40.61
000:00:50.025,-36.34
000:00:50.050,-33.44
000:00:50.075,-38.7
000:00:50.100,-28.09
000:00:50.125,0.23
000:00:50.150,9.08
000:00:50.175,5.04
000:00:50.200,5.95
000:00:50.225,12.14
000:00:50.250,16.18
000:00:50.275,17.1
000:00:50.300,16.79
000:00:50.325,32.44
000:00:50.350,0.0
000:00:50.375,0.0
000:00:50.400,0.0
000:00:50.425,0.0
000:00:50.450,0.46
000:00:50.475,-31.53
000:00:50.500,-43.51
000:00:50.525,0.0
000:00:50.550,0.0
000:00:50.575,0.0
000:00:50.600,0.0
000:00:50.625,-13.82
000:00:50.650,-24.05
000:00:50.675,-39.39
000:00:50.700,-39.31
000:00:50.725,-28.09
000:00:50.750,-15.95
000:00:50.775,-11.37
000:00:50.800,-20.0
000:00:50.825,0.61
000:00:50.850,0.0
000:00:50.875,0.0
000:00:50.900,0.0
000:00:50.925,0.0
000:00:50.950,0.0
000:00:50.975,0.0
000:00:51.000,2.06
000:00:51.025,-9.85
000:00:51.050,0.46
000:00:51.075,0.76
000:00:51.100,-4.27
000:00:51.125,-1.45
000:00:51.150,3.97
000:00:51.175,-0.69
000:00:51.200,-5.88
000:00:51.225,1.68
000:00:51.250,12.29
000:00:51.275,4.66
000:00:51.300,-3.82
000:00:51.325,-5.34
000:00:51.350,-0.08
000:00:51.375,5.11
000:00:51.400,11.37
000:00:51.425,3.44
000:00:51.450,-5.8
000:00:51.475,-4.27
000:00:51.500,-8.32
000:00:51.525,-5.27
000:00:51.550,3.44
000:00:51.575,2.44
000:00:51.600,4.89
000:00:51.625,9.24
000:00:51.650,9.85
000:00:51.675,-0.15
000:00:51.700,-5.11
000:00:51.725,-4.89
000:00:51.750,-3.51
000:00:51.775,-11.91
000:00:51.800,-26.18
000:00:51.825,-25.65
000:00:51.850,0.08
000:00:51.875,13.21
000:00:51.900,-8.02
000:00:51.925,-14.12
000:00:51.950,3.05
000:00:51.975,-0.08
000:00:52.000,-3.89
000:00:52.025,11.6
000:00:52.050,15.65
000:00:52.075,-0.92
000:00:52.100,-12.75
000:00:52.125,-26.95
000:00:52.150,-16.79
000:00:52.175,-0.38
000:00:52.200,11.91
000:00:52.225,13.44
000:00:52.250,13.89
000:00:52.275,2.52
000:00:52.300,-14.5
000:00:52.325,-18.09
000:00:52.350,4.05
000:00:52.375,-2.82
000:00:52.400,-24.66
000:00:52.425,-28.63
000:00:52.450,-11.98
000:00:52.475,10.46
000:00:52.500,16.72
000:00:52.525,4.96
000:00:52.550,-2.21
000:00:52.575,-4.27
000:00:52.600,0.46
000:00:52.625,-0.38
000:00:52.650,11.83
000:00:52.675,23.82
000:00:52.700,16.34
000:00:52.725,-3.13
000:00:52.750,-1.37
000:00:52.775,12.98
000:00:52.800,13.66
000:00:52.825,5.8
000:00:52.850,1.98
000:00:52.875,1.3
000:00:52.900,6.72
000:00:52.925,-6.79
000:00:52.950,-8.24
000:00:52.975,-7.48
000:00:53.000,3.66
000:00:53.025,8.09
000:00:53.050,-9.08
000:00:53.075,-8.7
000:00:53.100,10.84
000:00:53.125,13.21
000:00:53.150,2.14
000:00:53.175,-14.05
000:00:53.200,-13.66
000:00:53.225,3.44
000:00:53.250,10.0
000:00:53.275,15.11
000:00:53.300,8.85
000:00:53.325,5.65
000:00:53.350,6.95
000:00:53.375,9.92
000:00:53.400,7.94
000:00:53.425,8.85
000:00:53.450,14.73
000:00:53.475,4.35
000:00:53.500,-8.24
000:00:53.525,-2.06
000:00:53.550,6.49
000:00:53.575,0.0
000:00:53.600,0.0
000:00:53.625,0.0
000:00:53.650,0.0
000:00:53.675,0.0
000:00:53.700,0.0
000:00:53.725,-5.5
000:00:53.750,-26.41
000:00:53.775,-36.03
000:00:53.800,0.0
000:00:53.825,0.0
000:00:53.850,0.0
000:00:53.875,0.0
000:00:53.900,0.0
000:00:53.925,-32.6
000:00:53.950,-30.92
000:00:53.975,-24.43
000:00:54.000,-31.53
000:00:54.025,-43.05
000:00:54.050,-39.92
000:00:54.075,-23.66
000:00:54.100,-15.04
000:00:54.125,-22.9
000:00:54.150,-23.89
000:00:54.175,-18.47
000:00:54.200,-14.58
000:00:54.225,-14.05
000:00:54.250,-13.36
000:00:54.275,-11.6
000:00:54.300,-9.16
000:00:54.325,-8.17
000:00:54.350,-2.52
000:00:54.375,4.12
000:00:54.400,0.69
000:00:54.425,-10.92
000:00:54.450,-10.46
000:00:54.475,0.38
000:00:54.500,5.34
000:00:54.525,-0.69
000:00:54.550,9.01
000:00:54.575,11.22
000:00:54.600,-2.75
000:00:54.625,-10.76
000:00:54.650,0.84
000:00:54.675,17.48
000:00:54.700,9.01
000:00:54.725,-5.19
000:00:54.750,-20.15
000:00:54.775,-13.36
000:00:54.800,10.0
000:00:54.825,14.96
000:00:54.850,0.76
000:00:54.875,1.22
000:00:54.900,8.02
000:00:54.925,11.07
000:00:54.950,11.91
000:00:54.975,9.85
000:00:55.000,10.31
000:00:55.025,-1.45
000:00:55.050,-8.55
000:00:55.075,-2.6
000:00:55.100,9.69
000:00:55.125,-3.05
000:00:55.150,-0.84
000:00:55.175,7.18
000:00:55.200,20.46
000:00:55.225,9.85
000:00:55.250,-3.44
000:00:55.275,2.82
000:00:55.300,27.63
000:00:55.325,18.93
000:00:55.350,3.66
000:00:55.375,-7.94
000:00:55.400,-0.15
000:00:55.425,14.66
000:00:55.450,12.9
000:00:55.475,-7.71
000:00:55.500,-9.01
000:00:55.525,-7.33
000:00:55.550,-5.73
000:00:55.575,7.94
000:00:55.600,17.1
000:00:55.625,4.05
000:00:55.650,-3.44
000:00:55.675,-13.44
000:00:55.700,-6.87
000:00:55.725,6.72
000:00:55.750,4.89
000:00:55.775,-9.62
000:00:55.800,-18.24
000:00:55.825,-14.58
000:00:55.850,-14.73
000:00:55.875,-18.93
000:00:55.900,-0.76
